"","seqnames","start","end","width","strand","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","ensembl_gene_id","gene_name"
"1138","8",51809580,51809580,1,"*",51319577,51809445,489869,"-",134,"upstream",134,"ENSG00000147485","PXDNL"
"1139","14",77026445,77026445,1,"*",77024543,77028708,4166,"-",0,"inside",0,"ENSG00000119669","IRF2BPL"
"1140","3",52128677,52128677,1,"*",52075226,52154690,79465,"-",0,"inside",0,"ENSG00000164087","POC1A"
"1141","10",77926531,77926531,1,"*",77927372,77929824,2453,"+",840,"upstream",840,"ENSG00000233871","DLG5-AS1"
"1142","10",77926531,77926531,1,"*",77790791,77926755,135965,"-",0,"inside",0,"ENSG00000151208","DLG5"
"1143","4",105474226,105474226,1,"*",105369077,105474067,104991,"-",158,"upstream",158,"ENSG00000138777","PPA2"
"1144","17",80886276,80886276,1,"*",80544819,80966371,421553,"+",0,"inside",0,"ENSG00000141564","RPTOR"
"1145","19",45935580,45935580,1,"*",45933734,45974044,40311,"-",0,"inside",0,"ENSG00000104967","NOVA2"
"1146","9",137547402,137547402,1,"*",137459952,137550402,90451,"-",0,"inside",0,"ENSG00000130653","PNPLA7"
"1147","9",88993449,88993449,1,"*",88990863,89005155,14293,"+",0,"inside",0,"ENSG00000213694","S1PR3"
"1148","9",121651249,121651249,1,"*",121567057,121785530,218474,"+",0,"inside",0,"ENSG00000136848","DAB2IP"
"1149","17",45121243,45121243,1,"*",45108959,45133354,24396,"-",0,"inside",0,"ENSG00000161714","PLCD3"
"1150","17",81901950,81901950,1,"*",81900745,81902905,2161,"+",0,"inside",0,"ENSG00000183979","NPB"
"1151","17",81901950,81901950,1,"*",81900958,81911432,10475,"-",0,"inside",0,"ENSG00000185813","PCYT2"
"1152","9",121202373,121202373,1,"*",121178133,121223014,44882,"-",0,"inside",0,"ENSG00000119396","RAB14"
"1153","9",121202373,121202373,1,"*",121203159,121203435,277,"+",785,"upstream",785,"ENSG00000243738","RN7SL181P"
"1154","5",35046887,35046887,1,"*",34998101,35048135,50035,"-",0,"inside",0,"ENSG00000113492","AGXT2"
"1155","7",14389580,14389580,1,"*",14145049,14974777,829729,"-",0,"inside",0,"ENSG00000136267","DGKB"
"1156","10",1507796,1507796,1,"*",1177313,1737525,560213,"-",0,"inside",0,"ENSG00000185736","ADARB2"
"1157","9",37926349,37926349,1,"*",37588413,38068687,480275,"-",0,"inside",0,"ENSG00000255872",""
"1158","9",37926349,37926349,1,"*",37915898,38069227,153330,"-",0,"inside",0,"ENSG00000107338","SHB"
"1159","9",137430826,137430826,1,"*",137423350,137434406,11057,"+",0,"inside",0,"ENSG00000188747","NOXA1"
"1160","22",45201099,45201099,1,"*",45200954,45201019,66,"-",79,"upstream",79,"ENSG00000221598","MIR1249"
"1161","22",45201099,45201099,1,"*",45192244,45240894,48651,"-",0,"inside",0,"ENSG00000100364","KIAA0930"
"1162","14",102946516,102946516,1,"*",102932380,103057549,125170,"-",0,"inside",0,"ENSG00000198752","CDC42BPB"
"1163","4",25914300,25914300,1,"*",25861830,25929874,68045,"+",0,"inside",0,"ENSG00000250317","SMIM20"
"1164","10",8053537,8053537,1,"*",8045378,8075198,29821,"+",0,"inside",0,"ENSG00000107485","GATA3"
"1165","10",8053537,8053537,1,"*",8050450,8053484,3035,"-",52,"upstream",52,"ENSG00000197308","GATA3-AS1"
"1166","19",17933323,17933323,1,"*",17933015,17943991,10977,"+",0,"inside",0,"ENSG00000007080","CCDC124"
"1167","16",58734661,58734661,1,"*",58733910,59199395,465486,"+",0,"inside",0,"ENSG00000245768",""
"1168","16",58734661,58734661,1,"*",58707131,58734342,27212,"-",318,"upstream",318,"ENSG00000125166","GOT2"
"1169","13",97275868,97275868,1,"*",97221434,97394120,172687,"+",0,"inside",0,"ENSG00000139793","MBNL2"
"1170","19",18233512,18233512,1,"*",18207961,18255419,47459,"-",0,"inside",0,"ENSG00000285188",""
"1171","19",18233512,18233512,1,"*",18208652,18248200,39549,"-",0,"inside",0,"ENSG00000105650","PDE4C"
"1172","5",124651974,124651974,1,"*",124636913,124748807,111895,"-",0,"inside",0,"ENSG00000168916","ZNF608"
"1173","9",129170830,129170830,1,"*",129170434,129170940,507,"+",0,"inside",0,"ENSG00000268707",""
"1174","9",129170830,129170830,1,"*",129139413,129260575,121163,"+",0,"inside",0,"ENSG00000235007",""
"1175","4",84499846,84499846,1,"*",84491985,84499292,7308,"-",553,"upstream",553,"ENSG00000163623","NKX6-1"
"1176","3",119559749,119559749,1,"*",119524293,119559614,35322,"-",134,"upstream",134,"ENSG00000121594","CD80"
"1177","9",126862715,126862715,1,"*",126860665,126885878,25214,"+",0,"inside",0,"ENSG00000177125","ZBTB34"
"1178","8",139704430,139704430,1,"*",139600838,139704109,103272,"-",320,"upstream",320,"ENSG00000169427","KCNK9"
"1179","9",136081306,136081306,1,"*",136006537,136095289,88753,"-",0,"inside",0,"ENSG00000148411","NACC2"
"1180","3",140677961,140677961,1,"*",140678064,140701150,23087,"+",102,"upstream",102,"ENSG00000155890","TRIM42"
"1181","21",44455240,44455240,1,"*",44450986,44455284,4299,"-",0,"inside",0,"ENSG00000229356","LRRC3-DT"
"1182","21",44455240,44455240,1,"*",44455510,44462196,6687,"+",269,"upstream",269,"ENSG00000160233","LRRC3"
"1183","3",65357208,65357208,1,"*",65353525,66038834,685310,"-",0,"inside",0,"ENSG00000151276","MAGI1"
"1184","5",11903910,11903910,1,"*",10971836,11904446,932611,"-",0,"inside",0,"ENSG00000169862","CTNND2"
"1185","1",203186810,203186810,1,"*",203178931,203186704,7774,"-",105,"upstream",105,"ENSG00000133048","CHI3L1"
"1186","3",49133361,49133361,1,"*",49121114,49133118,12005,"-",242,"upstream",242,"ENSG00000172037","LAMB2"
"1187","5",81626718,81626718,1,"*",81413021,81751797,338777,"-",0,"inside",0,"ENSG00000145687","SSBP2"
"1188","9",121741346,121741346,1,"*",121567057,121785530,218474,"+",0,"inside",0,"ENSG00000136848","DAB2IP"
"1189","19",18856467,18856467,1,"*",18831959,18868230,36272,"+",0,"inside",0,"ENSG00000005007","UPF1"
"1190","9",91950498,91950498,1,"*",91563091,91950228,387138,"-",269,"upstream",269,"ENSG00000169071","ROR2"
"1191","19",17420339,17420339,1,"*",17405722,17433724,28003,"+",0,"inside",0,"ENSG00000141971","MVB12A"
"1192","19",17420339,17420339,1,"*",17414257,17422324,8068,"-",0,"inside",0,"ENSG00000269481",""
"1193","19",17420339,17420339,1,"*",17419305,17419774,470,"-",564,"upstream",564,"ENSG00000269053",""
"1194","1",97138626,97138626,1,"*",97077743,97995000,917258,"-",0,"inside",0,"ENSG00000188641","DPYD"
"1195","1",97138626,97138626,1,"*",97095923,97322955,227033,"+",0,"inside",0,"ENSG00000232878","DPYD-AS1"
"1196","14",60657520,60657520,1,"*",60643421,60658259,14839,"-",0,"inside",0,"ENSG00000126778","SIX1"
"1197","19",14136562,14136562,1,"*",14119512,14136613,17102,"-",0,"inside",0,"ENSG00000105011","ASF1B"
"1198","19",14136562,14136562,1,"*",14137146,14171267,34122,"+",583,"upstream",583,"ENSG00000267169","ADGRL1-AS1"
"1199","9",136757233,136757233,1,"*",136754386,136758543,4158,"-",0,"inside",0,"ENSG00000204001","LCN8"
"1200","18",48923019,48923019,1,"*",48919853,48950965,31113,"-",0,"inside",0,"ENSG00000101665","SMAD7"
"1201","11",1406064,1406064,1,"*",1389899,1462689,72791,"+",0,"inside",0,"ENSG00000174672","BRSK2"
"1202","19",47048635,47048635,1,"*",47045909,47048624,2716,"-",10,"upstream",10,"ENSG00000130748","TMEM160"
"1203","10",93065910,93065910,1,"*",93063646,93077424,13779,"+",0,"inside",0,"ENSG00000285846",""
"1204","10",93065910,93065910,1,"*",93060798,93069540,8743,"+",0,"inside",0,"ENSG00000187553","CYP26C1"
"1205","11",2795951,2795951,1,"*",2444684,2849105,404422,"+",0,"inside",0,"ENSG00000053918","KCNQ1"
"1206","6",5998953,5998953,1,"*",5997999,6007605,9607,"-",0,"inside",0,"ENSG00000124785","NRN1"
"1207","11",2929173,2929173,1,"*",2928273,2929420,1148,"-",0,"inside",0,"ENSG00000181649","PHLDA2"
"1208","8",123274495,123274495,1,"*",123248451,123275541,27091,"-",0,"inside",0,"ENSG00000165156","ZHX1"
"1209","8",123274495,123274495,1,"*",123226189,123274284,48096,"-",210,"upstream",210,"ENSG00000259305","ZHX1-C8orf76"
"1210","19",49689764,49689764,1,"*",49688664,49690575,1912,"+",0,"inside",0,"ENSG00000224420","ADM5"
"1211","19",49689764,49689764,1,"*",49688853,49690573,1721,"-",0,"inside",0,"ENSG00000268677",""
"1212","19",49689764,49689764,1,"*",49690898,49713731,22834,"+",1133,"upstream",1133,"ENSG00000169169","CPT1C"
"1213","5",128965390,128965390,1,"*",128538013,129033642,495630,"+",0,"inside",0,"ENSG00000113396","SLC27A6"
"1214","9",137788760,137788760,1,"*",137776539,137789235,12697,"-",0,"inside",0,"ENSG00000255585",""
"1215","9",137788760,137788760,1,"*",137618992,137870016,251025,"+",0,"inside",0,"ENSG00000181090","EHMT1"
"1216","1",150234788,150234788,1,"*",150218417,150236156,17740,"-",0,"inside",0,"ENSG00000143401","ANP32E"
"1217","12",122227441,122227441,1,"*",122207779,122266423,58645,"-",0,"inside",0,"ENSG00000256861",""
"1218","12",122227441,122227441,1,"*",122207662,122227534,19873,"-",0,"inside",0,"ENSG00000284934",""
"1219","12",122227441,122227441,1,"*",122207663,122227456,19794,"-",0,"inside",0,"ENSG00000184047","DIABLO"
"1220","1",155224991,155224991,1,"*",155213821,155227422,13602,"-",0,"inside",0,"ENSG00000160766","GBAP1"
"1221","14",60515318,60515318,1,"*",60515119,60554916,39798,"+",0,"inside",0,"ENSG00000258670",""
"1222","14",60515318,60515318,1,"*",60396469,60515543,119075,"-",0,"inside",0,"ENSG00000179008","C14orf39"
"1223","1",212699644,212699644,1,"*",212686417,212699840,13424,"-",0,"inside",0,"ENSG00000123685","BATF3"
"1224","19",5720852,5720852,1,"*",5691834,5720572,28739,"-",279,"upstream",279,"ENSG00000196365","LONP1"
"1225","19",5720852,5720852,1,"*",5720637,5778734,58098,"+",0,"inside",0,"ENSG00000174898","CATSPERD"
"1226","9",114250371,114250371,1,"*",114155537,114312511,156975,"+",0,"inside",0,"ENSG00000196739","COL27A1"
"1227","2",107986475,107986475,1,"*",107986523,108013994,27472,"+",47,"upstream",47,"ENSG00000115665","SLC5A7"
"1228","19",827739,827739,1,"*",825097,832018,6922,"+",0,"inside",0,"ENSG00000172232","AZU1"
"1229","13",110650897,110650897,1,"*",110641412,110713603,72192,"-",0,"inside",0,"ENSG00000134905","CARS2"
"1230","17",39628446,39628446,1,"*",39626740,39636626,9887,"+",0,"inside",0,"ENSG00000131771","PPP1R1B"
"1231","22",37579968,37579968,1,"*",37570248,37582616,12369,"-",0,"inside",0,"ENSG00000100079","LGALS2"
"1232","5",162067783,162067783,1,"*",162000057,162162977,162921,"+",0,"inside",0,"ENSG00000113327","GABRG2"
"1233","10",112950121,112950121,1,"*",112950247,113167678,217432,"+",125,"upstream",125,"ENSG00000148737","TCF7L2"
"1234","8",104244999,104244999,1,"*",103500696,104256094,755399,"+",0,"inside",0,"ENSG00000176406","RIMS2"
"1235","2",5696124,5696124,1,"*",5692384,5701385,9002,"+",0,"inside",0,"ENSG00000176887","SOX11"
"1236","2",5696124,5696124,1,"*",5696220,5719670,23451,"+",95,"upstream",95,"ENSG00000242540",""
"1237","5",1288892,1288892,1,"*",1253147,1295068,41922,"-",0,"inside",0,"ENSG00000164362","TERT"
"1238","1",1175472,1175472,1,"*",1173880,1197936,24057,"+",0,"inside",0,"ENSG00000162571","TTLL10"
"1239","1",1175472,1175472,1,"*",1173056,1179555,6500,"-",0,"inside",0,"ENSG00000205231","TTLL10-AS1"
"1240","4",158157714,158157714,1,"*",158124474,158173318,48845,"-",0,"inside",0,"ENSG00000164125","GASK1B"
"1241","13",112842086,112842086,1,"*",112690038,112887168,197131,"+",0,"inside",0,"ENSG00000068650","ATP11A"
"1242","14",104802837,104802837,1,"*",104800596,104804712,4117,"+",0,"inside",0,"ENSG00000179627","ZBTB42"
"1243","2",201257946,201257946,1,"*",201233443,201287711,54269,"+",0,"inside",0,"ENSG00000064012","CASP8"
"1244","1",212515075,212515075,1,"*",212504178,212534060,29883,"+",0,"inside",0,"ENSG00000286213",""
"1245","12",117048359,117048359,1,"*",117038923,117099479,60557,"-",0,"inside",0,"ENSG00000088992","TESC"
"1246","11",77471030,77471030,1,"*",77322017,77474635,152619,"-",0,"inside",0,"ENSG00000149269","PAK1"
"1247","11",1764493,1764493,1,"*",1734821,1763954,29134,"-",538,"upstream",538,"ENSG00000250644",""
"1248","11",1764493,1764493,1,"*",1763009,1763749,741,"-",743,"upstream",743,"ENSG00000229512",""
"1249","11",1764493,1764493,1,"*",1752752,1764573,11822,"-",0,"inside",0,"ENSG00000117984","CTSD"
"1250","19",55162176,55162176,1,"*",55158939,55177540,18602,"+",0,"inside",0,"ENSG00000267577","DNAAF3-AS1"
"1251","19",55162176,55162176,1,"*",55158661,55166722,8062,"-",0,"inside",0,"ENSG00000167646","DNAAF3"
"1252","1",18279880,18279880,1,"*",18107798,18378483,270686,"+",0,"inside",0,"ENSG00000117154","IGSF21"
"1253","2",81195900,81195900,1,"*",81194337,81201184,6848,"-",0,"inside",0,"ENSG00000234429","ANKRD11P1"
"1254","12",12356771,12356771,1,"*",12355406,12357067,1662,"-",0,"inside",0,"ENSG00000205791","LOH12CR2"
"1255","12",12356771,12356771,1,"*",12357078,12471233,114156,"+",306,"upstream",306,"ENSG00000165714","BORCS5"
"1256","8",33566461,33566461,1,"*",33547754,33567128,19375,"-",0,"inside",0,"ENSG00000133874","RNF122"
"1257","3",46982113,46982113,1,"*",46979666,47009704,30039,"+",0,"inside",0,"ENSG00000160796","NBEAL2"
"1258","3",46982113,46982113,1,"*",46921726,46982010,60285,"-",102,"upstream",102,"ENSG00000160799","CCDC12"
"1259","11",1200346,1200346,1,"*",1157953,1201138,43186,"+",0,"inside",0,"ENSG00000215182","MUC5AC"
"1260","18",55401690,55401690,1,"*",55222185,55664787,442603,"-",0,"inside",0,"ENSG00000196628","TCF4"
"1261","19",18777989,18777989,1,"*",18683678,18782333,98656,"+",0,"inside",0,"ENSG00000105662","CRTC1"
"1262","22",21467687,21467687,1,"*",21466423,21471269,4847,"+",0,"inside",0,"ENSG00000206140","TMEM191C"
"1263","1",193059679,193059679,1,"*",193059454,193091777,32324,"+",0,"inside",0,"ENSG00000116747","RO60"
"1264","1",193059679,193059679,1,"*",193012250,193060080,47831,"-",0,"inside",0,"ENSG00000116750","UCHL5"
"1265","12",54052495,54052495,1,"*",54016931,54056030,39100,"+",0,"inside",0,"ENSG00000198353","HOXC4"
"1266","18",37277972,37277972,1,"*",37243040,37565827,322788,"-",0,"inside",0,"ENSG00000101489","CELF4"
"1267","10",132865931,132865931,1,"*",132808392,132942823,134432,"-",0,"inside",0,"ENSG00000171811","CFAP46"
"1268","10",3118782,3118782,1,"*",3066333,3137718,71386,"+",0,"inside",0,"ENSG00000067057","PFKP"
"1269","5",102796317,102796317,1,"*",102753981,103029730,275750,"+",0,"inside",0,"ENSG00000145730","PAM"
"1270","2",20225888,20225888,1,"*",20200797,20225433,24637,"-",454,"upstream",454,"ENSG00000115884","SDC1"
"1271","2",47784062,47784062,1,"*",47695530,47810063,114534,"+",0,"inside",0,"ENSG00000116062","MSH6"
"1272","3",84958666,84958666,1,"*",84958989,86074429,1115441,"+",322,"upstream",322,"ENSG00000175161","CADM2"
"1273","2",128170398,128170398,1,"*",128091200,128195677,104478,"+",0,"inside",0,"ENSG00000136731","UGGT1"
"1274","22",31945636,31945636,1,"*",31754899,31956243,201345,"+",0,"inside",0,"ENSG00000285404",""
"1275","22",31945636,31945636,1,"*",31944522,31957603,13082,"+",0,"inside",0,"ENSG00000128245","YWHAH"
"1276","22",31945636,31945636,1,"*",31925519,31945518,20000,"-",117,"upstream",117,"ENSG00000128254","C22orf24"
"1277","2",11724301,11724301,1,"*",11721619,11724222,2604,"-",78,"upstream",78,"ENSG00000203643",""
"1278","2",11724301,11724301,1,"*",11677595,11827409,149815,"+",0,"inside",0,"ENSG00000134324","LPIN1"
"1279","7",27185857,27185857,1,"*",27181157,27185232,4076,"-",624,"upstream",624,"ENSG00000005073","HOXA11"
"1280","7",27185857,27185857,1,"*",27184507,27189298,4792,"+",0,"inside",0,"ENSG00000240990","HOXA11-AS"
"1281","7",27185857,27185857,1,"*",27185832,27186018,187,"+",0,"inside",0,"ENSG00000278334",""
"1282","7",27185857,27185857,1,"*",27186166,27186263,98,"+",308,"upstream",308,"ENSG00000276496",""
"1283","7",27185857,27185857,1,"*",27186892,27187124,233,"+",1034,"upstream",1034,"ENSG00000277966",""
"1284","12",2691297,2691297,1,"*",2676001,2691200,15200,"-",96,"upstream",96,"ENSG00000246627","CACNA1C-AS1"
"1285","12",2691297,2691297,1,"*",1970772,2697950,727179,"+",0,"inside",0,"ENSG00000151067","CACNA1C"
"1286","16",85112574,85112574,1,"*",85098358,85112472,14115,"-",101,"upstream",101,"ENSG00000153789","CIBAR2"
"1287","1",30751003,30751003,1,"*",30732469,30757774,25306,"-",0,"inside",0,"ENSG00000162511","LAPTM5"
"1288","3",71007457,71007457,1,"*",70959226,71754229,795004,"-",0,"inside",0,"ENSG00000285708",""
"1289","3",71007457,71007457,1,"*",70954708,71583989,629282,"-",0,"inside",0,"ENSG00000114861","FOXP1"
"1290","20",31675096,31675096,1,"*",31664452,31723989,59538,"-",0,"inside",0,"ENSG00000171552","BCL2L1"
"1291","12",132491148,132491148,1,"*",132489551,132585188,95638,"+",0,"inside",0,"ENSG00000112787","FBRSL1"
"1292","5",112329851,112329851,1,"*",112142441,112419313,276873,"-",0,"inside",0,"ENSG00000129595","EPB41L4A"
"1293","22",38214788,38214788,1,"*",38111495,38214778,103284,"-",9,"upstream",9,"ENSG00000184381","PLA2G6"
"1294","22",38214788,38214788,1,"*",38200767,38216507,15741,"+",0,"inside",0,"ENSG00000185022","MAFF"
"1295","2",54559011,54559011,1,"*",54456317,54671446,215130,"+",0,"inside",0,"ENSG00000115306","SPTBN1"
"1296","12",57236639,57236639,1,"*",57234903,57240715,5813,"-",0,"inside",0,"ENSG00000185633","NDUFA4L2"
"1297","20",34872941,34872941,1,"*",34872146,34927962,55817,"+",0,"inside",0,"ENSG00000131069","ACSS2"
"1298","20",34872941,34872941,1,"*",34844720,34872856,28137,"-",84,"upstream",84,"ENSG00000131067","GGT7"
"1299","20",46895530,46895530,1,"*",46894624,47188844,294221,"+",0,"inside",0,"ENSG00000064655","EYA2"
"1300","2",47043509,47043509,1,"*",46916157,47076137,159981,"+",0,"inside",0,"ENSG00000068724","TTC7A"
"1301","1",173669991,173669991,1,"*",173608336,173669851,61516,"-",139,"upstream",139,"ENSG00000183831","ANKRD45"
"1302","1",173669991,173669991,1,"*",173596060,173669837,73778,"-",153,"upstream",153,"ENSG00000285777",""
"1303","3",190513565,190513565,1,"*",190514051,190659750,145700,"+",485,"upstream",485,"ENSG00000196083","IL1RAP"
"1304","6",37353897,37353897,1,"*",37353979,37394734,40756,"+",81,"upstream",81,"ENSG00000112130","RNF8"
"1305","11",118531565,118531565,1,"*",118510273,118531094,20822,"-",470,"upstream",470,"ENSG00000255435",""
"1306","11",118531565,118531565,1,"*",118531041,118547280,16240,"+",0,"inside",0,"ENSG00000149582","TMEM25"
"1307","11",126283086,126283086,1,"*",126283065,126298845,15781,"+",0,"inside",0,"ENSG00000150455","TIRAP"
"1308","19",56368185,56368185,1,"*",56354493,56368053,13561,"-",131,"upstream",131,"ENSG00000267606",""
"1309","19",56368185,56368185,1,"*",56368099,56379828,11730,"+",0,"inside",0,"ENSG00000240225","ZNF542P"
"1310","19",56368185,56368185,1,"*",56219670,56368383,148714,"-",0,"inside",0,"ENSG00000131848","ZSCAN5A"
"1311","2",117837046,117837046,1,"*",117833937,117841658,7722,"+",0,"inside",0,"ENSG00000236255",""
"1312","22",41688702,41688702,1,"*",41673933,41690504,16572,"-",0,"inside",0,"ENSG00000100138","SNU13"
"1313","22",41688702,41688702,1,"*",41688877,41698136,9260,"+",174,"upstream",174,"ENSG00000184208","C22orf46"
"1314","15",75626044,75626044,1,"*",75598083,75626469,28387,"-",0,"inside",0,"ENSG00000169371","SNUPN"
"1315","5",124701234,124701234,1,"*",124636913,124748807,111895,"-",0,"inside",0,"ENSG00000168916","ZNF608"
"1316","1",1034364,1034364,1,"*",1020120,1056118,35999,"+",0,"inside",0,"ENSG00000188157","AGRN"
"1317","9",129642132,129642132,1,"*",129634604,129642169,7566,"-",0,"inside",0,"ENSG00000148331","ASB6"
"1318","5",56954,56954,1,"*",58198,58915,718,"+",1243,"upstream",1243,"ENSG00000250020",""
"1319","1",3471349,3471349,1,"*",3454665,3481113,26449,"+",0,"inside",0,"ENSG00000130762","ARHGEF16"
"1320","5",31531838,31531838,1,"*",31532287,31555053,22767,"+",448,"upstream",448,"ENSG00000082213","C5orf22"
"1321","5",31531838,31531838,1,"*",31400494,31532196,131703,"-",0,"inside",0,"ENSG00000113360","DROSHA"
"1322","13",20193044,20193044,1,"*",20187463,20192938,5476,"-",105,"upstream",105,"ENSG00000165474","GJB2"
"1323","13",20193044,20193044,1,"*",20194412,20196005,1594,"+",1367,"upstream",1367,"ENSG00000279065",""
"1324","14",91417329,91417329,1,"*",91418266,91421176,2911,"+",936,"upstream",936,"ENSG00000258798",""
"1325","14",91417329,91417329,1,"*",91271323,91417844,146522,"-",0,"inside",0,"ENSG00000015133","CCDC88C"
"1326","8",74984485,74984485,1,"*",74984505,75034558,50054,"+",19,"upstream",19,"ENSG00000121005","CRISPLD1"
"1327","10",26217784,26217784,1,"*",26216665,26304558,87894,"+",0,"inside",0,"ENSG00000136750","GAD2"
"1328","1",204214209,204214209,1,"*",204198163,204213988,15826,"-",220,"upstream",220,"ENSG00000174567","GOLT1A"
"1329","1",217528456,217528456,1,"*",217426992,217631090,204099,"-",0,"inside",0,"ENSG00000092978","GPATCH2"
"1330","1",113389850,113389850,1,"*",113390515,113685923,295409,"+",664,"upstream",664,"ENSG00000081026","MAGI3"
"1331","20",50930723,50930723,1,"*",50888916,50931437,42522,"-",0,"inside",0,"ENSG00000101126","ADNP"
"1332","20",50930723,50930723,1,"*",50930984,50945148,14165,"+",260,"upstream",260,"ENSG00000259456","ADNP-AS1"
"1333","1",198859114,198859114,1,"*",198777861,198937471,159611,"-",0,"inside",0,"ENSG00000229989","MIR181A1HG"
"1334","1",198859114,198859114,1,"*",198858873,198858982,110,"-",131,"upstream",131,"ENSG00000207975","MIR181B1"
"1335","1",198859114,198859114,1,"*",198859044,198859153,110,"-",0,"inside",0,"ENSG00000207759","MIR181A1"
"1336","18",78976785,78976785,1,"*",78976555,78979074,2520,"-",0,"inside",0,"ENSG00000263146","LINC01896"
"1337","1",2082309,2082309,1,"*",2050411,2185395,134985,"+",0,"inside",0,"ENSG00000067606","PRKCZ"
"1338","1",58577527,58577527,1,"*",58575433,58577252,1820,"-",274,"upstream",274,"ENSG00000184292","TACSTD2"
"1339","5",170106343,170106343,1,"*",170105897,170109734,3838,"+",0,"inside",0,"ENSG00000168269","FOXI1"
"1340","1",11147650,11147650,1,"*",11106535,11262551,156017,"-",0,"inside",0,"ENSG00000198793","MTOR"
"1341","1",11147650,11147650,1,"*",11143898,11149537,5640,"+",0,"inside",0,"ENSG00000225602","MTOR-AS1"
"1342","8",22227904,22227904,1,"*",22219703,22232101,12399,"-",0,"inside",0,"ENSG00000168490","PHYHIP"
"1343","22",41906142,41906142,1,"*",41833079,41907307,74229,"+",0,"inside",0,"ENSG00000198911","SREBF2"
"1344","18",22173471,22173471,1,"*",22169589,22202528,32940,"+",0,"inside",0,"ENSG00000141448","GATA6"
"1345","4",140019877,140019877,1,"*",139716753,140154184,437432,"-",0,"inside",0,"ENSG00000196782","MAML3"
"1346","4",76216929,76216929,1,"*",76214040,76283783,69744,"+",0,"inside",0,"ENSG00000189157","FAM47E"
"1347","4",76216929,76216929,1,"*",76158737,76234536,75800,"-",0,"inside",0,"ENSG00000138760","SCARB2"
"1348","12",130336985,130336985,1,"*",130337887,130372637,34751,"+",901,"upstream",901,"ENSG00000125207","PIWIL1"
"1349","1",55081417,55081417,1,"*",55066359,55215364,149006,"-",0,"inside",0,"ENSG00000162402","USP24"
"1350","16",88785510,88785510,1,"*",88715338,88785220,69883,"-",289,"upstream",289,"ENSG00000103335","PIEZO1"
"1351","10",70816088,70816088,1,"*",70815948,70881184,65237,"+",0,"inside",0,"ENSG00000166224","SGPL1"
"1352","4",186144692,186144692,1,"*",186104419,186172667,68249,"+",0,"inside",0,"ENSG00000109794","FAM149A"
"1353","13",101452655,101452655,1,"*",101452593,101720856,268264,"+",0,"inside",0,"ENSG00000198542","ITGBL1"
"1354","22",27678074,27678074,1,"*",27676559,27714970,38412,"-",0,"inside",0,"ENSG00000227838",""
"1355","1",16043770,16043770,1,"*",16040252,16057311,17060,"+",0,"inside",0,"ENSG00000184908","CLCNKB"
"1356","11",65785648,65785648,1,"*",65787063,65797214,10152,"+",1414,"upstream",1414,"ENSG00000172818","OVOL1"
"1357","11",430036,430036,1,"*",417933,442011,24079,"-",0,"inside",0,"ENSG00000185101","ANO9"
"1358","12",132168544,132168544,1,"*",132169823,132170043,221,"+",1278,"upstream",1278,"ENSG00000276693",""
"1359","15",56729653,56729653,1,"*",56652488,56918571,266084,"-",0,"inside",0,"ENSG00000285253",""
"1360","15",56729653,56729653,1,"*",56630176,56734086,103911,"-",0,"inside",0,"ENSG00000137871","ZNF280D"
"1361","10",15719882,15719882,1,"*",15513954,15719922,205969,"-",0,"inside",0,"ENSG00000077943","ITGA8"
"1362","2",72204304,72204304,1,"*",72175984,72826041,650058,"-",0,"inside",0,"ENSG00000144036","EXOC6B"
"1363","5",6634004,6634004,1,"*",6599239,6633291,34053,"-",712,"upstream",712,"ENSG00000037474","NSUN2"
"1364","5",6634004,6634004,1,"*",6633427,6674386,40960,"+",0,"inside",0,"ENSG00000145545","SRD5A1"
"1365","1",41739254,41739254,1,"*",41506365,42035925,529561,"-",0,"inside",0,"ENSG00000127124","HIVEP3"
"1366","1",18952240,18952240,1,"*",18904280,18956676,52397,"-",0,"inside",0,"ENSG00000169991","IFFO2"
"1367","1",28910557,28910557,1,"*",28887091,29120046,232956,"+",0,"inside",0,"ENSG00000159023","EPB41"
"1368","6",62286117,62286117,1,"*",61679961,62286225,606265,"-",0,"inside",0,"ENSG00000112232","KHDRBS2"
"1369","17",8226855,8226855,1,"*",8224815,8248056,23242,"-",0,"inside",0,"ENSG00000178971","CTC1"
"1370","1",150557366,150557366,1,"*",150548562,150557724,9163,"-",0,"inside",0,"ENSG00000237781","ADAMTSL4-AS2"
"1371","1",150557366,150557366,1,"*",150549369,150560937,11569,"+",0,"inside",0,"ENSG00000143382","ADAMTSL4"
"1372","11",31799840,31799840,1,"*",31784779,31817961,33183,"-",0,"inside",0,"ENSG00000007372","PAX6"
"1373","19",18687694,18687694,1,"*",18683678,18782333,98656,"+",0,"inside",0,"ENSG00000105662","CRTC1"
"1374","21",32377463,32377463,1,"*",32311018,32393012,81995,"-",0,"inside",0,"ENSG00000142207","URB1"
"1375","21",32377463,32377463,1,"*",32377187,32377322,136,"-",140,"upstream",140,"ENSG00000200792","SNORA80A"
"1376","1",40477169,40477169,1,"*",40477290,40496343,19054,"+",120,"upstream",120,"ENSG00000187815","ZFP69"
"1377","7",73704122,73704122,1,"*",73683025,73705161,22137,"+",0,"inside",0,"ENSG00000071462","BUD23"
