"","seqnames","start","end","width","strand","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","ensembl_gene_id","gene_name"
"902","17",7440731,7440731,1,"*",7438273,7444937,6665,"+",0,"inside",0,"ENSG00000161958","FGF11"
"903","17",7440731,7440731,1,"*",7439159,7443327,4169,"-",0,"inside",0,"ENSG00000263301",""
"904","17",7440731,7440731,1,"*",7439506,7445966,6461,"+",0,"inside",0,"ENSG00000272884",""
"905","14",74480257,74480257,1,"*",74480133,74480204,72,"-",52,"upstream",52,"ENSG00000283944","MIR4709"
"906","14",74480257,74480257,1,"*",74476192,74494177,17986,"-",0,"inside",0,"ENSG00000119655","NPC2"
"907","7",128402837,128402837,1,"*",128392277,128410252,17976,"-",0,"inside",0,"ENSG00000106348","IMPDH1"
"908","2",148875030,148875030,1,"*",148866470,148888823,22354,"-",0,"inside",0,"ENSG00000231079","KIF5C-AS1"
"909","2",148875030,148875030,1,"*",148875227,149026759,151533,"+",196,"upstream",196,"ENSG00000168280","KIF5C"
"910","14",20461454,20461454,1,"*",20457681,20461465,3785,"-",0,"inside",0,"ENSG00000165782","PIP4P1"
"911","14",23545292,23545292,1,"*",23511760,23560778,49019,"+",0,"inside",0,"ENSG00000157306","ZFHX2-AS1"
"912","14",23545292,23545292,1,"*",23520857,23556192,35336,"-",0,"inside",0,"ENSG00000136367","ZFHX2"
"913","10",27240862,27240862,1,"*",27168135,27243046,74912,"-",0,"inside",0,"ENSG00000107897","ACBD5"
"914","12",57178630,57178630,1,"*",57128483,57213361,84879,"+",0,"inside",0,"ENSG00000123384","LRP1"
"915","5",40685887,40685887,1,"*",40512333,40755963,243631,"-",0,"inside",0,"ENSG00000113638","TTC33"
"916","5",40685887,40685887,1,"*",40679915,40693735,13821,"+",0,"inside",0,"ENSG00000171522","PTGER4"
"917","17",32928617,32928617,1,"*",32927910,32945106,17197,"+",0,"inside",0,"ENSG00000006042","TMEM98"
"918","10",12129246,12129246,1,"*",12129637,12169961,40325,"+",390,"upstream",390,"ENSG00000065665","SEC61A2"
"919","19",43820595,43820595,1,"*",43785874,43827206,41333,"-",0,"inside",0,"ENSG00000159871","LYPD5"
"920","6",4942249,4942249,1,"*",4706159,4955551,249393,"+",0,"inside",0,"ENSG00000153046","CDYL"
"921","19",49597266,49597266,1,"*",49591182,49626439,35258,"+",0,"inside",0,"ENSG00000126464","PRR12"
"922","19",55082212,55082212,1,"*",55072020,55087923,15904,"+",0,"inside",0,"ENSG00000131037","EPS8L1"
"923","7",155457604,155457604,1,"*",155421206,155457099,35894,"-",504,"upstream",504,"ENSG00000236544",""
"924","7",155457604,155457604,1,"*",155458129,155464831,6703,"+",524,"upstream",524,"ENSG00000164778","EN2"
"925","20",45631273,45631273,1,"*",45607939,45631284,23346,"-",0,"inside",0,"ENSG00000180205","WFDC9"
"926","5",1107740,1107740,1,"*",1050384,1112063,61680,"-",0,"inside",0,"ENSG00000113504","SLC12A7"
"927","20",2536439,2536439,1,"*",2536573,2643580,107008,"+",133,"upstream",133,"ENSG00000149488","TMC2"
"928","13",44373787,44373787,1,"*",44373665,44397714,24050,"+",0,"inside",0,"ENSG00000151778","SERP2"
"929","10",49759771,49759771,1,"*",49734641,49762379,27739,"-",0,"inside",0,"ENSG00000197444","OGDHL"
"930","1",16955324,16955324,1,"*",16740273,16972964,232692,"+",0,"inside",0,"ENSG00000058453","CROCC"
"931","5",98776733,98776733,1,"*",98768650,98798643,29994,"+",0,"inside",0,"ENSG00000174136","RGMB"
"932","12",46187416,46187416,1,"*",46183063,46270017,86955,"-",0,"inside",0,"ENSG00000111371","SLC38A1"
"933","17",50840728,50840728,1,"*",50834650,50842353,7704,"+",0,"inside",0,"ENSG00000173714","WFIKKN2"
"934","17",50840728,50840728,1,"*",50840057,50841626,1570,"-",0,"inside",0,"ENSG00000261976",""
"935","7",26154185,26154185,1,"*",26152198,26187137,34940,"+",0,"inside",0,"ENSG00000050344","NFE2L3"
"936","2",234954721,234954721,1,"*",234952017,235055714,103698,"+",0,"inside",0,"ENSG00000130147","SH3BP4"
"937","11",111913662,111913662,1,"*",111908564,111923722,15159,"-",0,"inside",0,"ENSG00000109846","CRYAB"
"938","11",111913662,111913662,1,"*",111912734,111914093,1360,"+",0,"inside",0,"ENSG00000170276","HSPB2"
"939","11",111913662,111913662,1,"*",111912736,111926871,14136,"+",0,"inside",0,"ENSG00000254445","HSPB2-C11orf52"
"940","6",2917060,2917060,1,"*",2916894,2917733,840,"+",0,"inside",0,"ENSG00000228365",""
"941","1",64245350,64245350,1,"*",64203623,64267368,63746,"+",0,"inside",0,"ENSG00000177414","UBE2U"
"942","1",116006606,116006606,1,"*",115976513,116070054,93542,"+",0,"inside",0,"ENSG00000163393","SLC22A15"
"943","7",66493996,66493996,1,"*",66493607,66495758,2152,"+",0,"inside",0,"ENSG00000237310","GS1-124K5.4"
"944","7",66493996,66493996,1,"*",66376044,66493566,117523,"-",429,"upstream",429,"ENSG00000179406","LINC00174"
"945","11",18324854,18324854,1,"*",18322295,18367045,44751,"+",0,"inside",0,"ENSG00000110768","GTF2H1"
"946","17",41914438,41914438,1,"*",41866917,41930542,63626,"-",0,"inside",0,"ENSG00000131473","ACLY"
"947","12",57058328,57058328,1,"*",57055643,57088063,32421,"-",0,"inside",0,"ENSG00000166881","NEMP1"
"948","1",229223741,229223741,1,"*",229223457,229242902,19446,"-",0,"inside",0,"ENSG00000233920",""
"949","16",3035866,3035866,1,"*",3027682,3036944,9263,"-",0,"inside",0,"ENSG00000162069","BICDL2"
"950","16",3035866,3035866,1,"*",3032481,3039133,6653,"+",0,"inside",0,"ENSG00000205890",""
"951","1",52686409,52686409,1,"*",52684449,52698347,13899,"-",0,"inside",0,"ENSG00000162377","COA7"
"952","12",29783474,29783474,1,"*",29500840,29784759,283920,"-",0,"inside",0,"ENSG00000133687","TMTC1"
"953","14",56118374,56118374,1,"*",56117814,56301524,183711,"+",0,"inside",0,"ENSG00000139946","PELI2"
"954","14",56118374,56118374,1,"*",56117316,56117990,675,"-",383,"upstream",383,"ENSG00000277763",""
"955","3",146251931,146251931,1,"*",146192335,146251179,58845,"-",751,"upstream",751,"ENSG00000114698","PLSCR4"
"956","10",95039108,95039108,1,"*",95036772,95069497,32726,"-",0,"inside",0,"ENSG00000138115","CYP2C8"
"957","1",24112797,24112797,1,"*",24056035,24112135,56101,"-",661,"upstream",661,"ENSG00000142661","MYOM3"
"958","2",38077578,38077578,1,"*",38066973,38109902,42930,"-",0,"inside",0,"ENSG00000138061","CYP1B1"
"959","2",38077578,38077578,1,"*",38073447,38231651,158205,"+",0,"inside",0,"ENSG00000232973","CYP1B1-AS1"
"960","3",54629543,54629543,1,"*",54122547,55074557,952011,"+",0,"inside",0,"ENSG00000157445","CACNA2D3"
"961","2",176142219,176142219,1,"*",176136612,176173102,36491,"+",0,"inside",0,"ENSG00000128652","HOXD3"
"962","6",25042269,25042269,1,"*",25041839,25056664,14826,"+",0,"inside",0,"ENSG00000229313",""
"963","6",25042269,25042269,1,"*",24804282,25042170,237889,"-",98,"upstream",98,"ENSG00000111913","RIPOR2"
"964","12",24584845,24584845,1,"*",24566964,24584168,17205,"-",676,"upstream",676,"ENSG00000197503","LINC00477"
"965","2",3449342,3449342,1,"*",3379675,3485094,105420,"+",0,"inside",0,"ENSG00000171853","TRAPPC12"
"966","21",44331321,44331321,1,"*",44328944,44330221,1278,"-",1099,"upstream",1099,"ENSG00000241728",""
"967","21",44331321,44331321,1,"*",44328944,44339402,10459,"-",0,"inside",0,"ENSG00000160226","CFAP410"
"968","21",44331321,44331321,1,"*",44331234,44335851,4618,"+",0,"inside",0,"ENSG00000184441",""
"969","2",66435453,66435453,1,"*",66433452,66573869,140418,"+",0,"inside",0,"ENSG00000143995","MEIS1"
"970","3",84958954,84958954,1,"*",84958989,86074429,1115441,"+",34,"upstream",34,"ENSG00000175161","CADM2"
"971","2",20225919,20225919,1,"*",20200797,20225433,24637,"-",485,"upstream",485,"ENSG00000115884","SDC1"
"972","22",32356782,32356782,1,"*",32354885,32361161,6277,"+",0,"inside",0,"ENSG00000128276","RFPL3"
"973","22",32356782,32356782,1,"*",32356676,32356988,313,"-",0,"inside",0,"ENSG00000271093","IGLCOR22-2"
"974","9",128921583,128921583,1,"*",128920966,128942041,21076,"+",0,"inside",0,"ENSG00000175287","PHYHD1"
"975","12",51083575,51083575,1,"*",51061205,51083664,22460,"-",0,"inside",0,"ENSG00000110925","CSRNP2"
"976","12",132292599,132292599,1,"*",132196372,132329589,133218,"-",0,"inside",0,"ENSG00000182870","GALNT9"
"977","17",75915035,75915035,1,"*",75898645,75930129,31485,"-",0,"inside",0,"ENSG00000267426",""
"978","17",75915035,75915035,1,"*",75909574,75941140,31567,"-",0,"inside",0,"ENSG00000188878","FBF1"
"979","12",108731633,108731633,1,"*",108645109,108731526,86418,"-",106,"upstream",106,"ENSG00000110880","CORO1C"
"980","8",19316805,19316805,1,"*",19313693,19396218,82526,"+",0,"inside",0,"ENSG00000104611","SH2D4A"
"981","12",57238337,57238337,1,"*",57234903,57240715,5813,"-",0,"inside",0,"ENSG00000185633","NDUFA4L2"
"982","2",174025201,174025201,1,"*",174025280,174027163,1884,"+",78,"upstream",78,"ENSG00000260868","LINC01960"
"983","12",28191233,28191233,1,"*",28163298,28190738,27441,"-",494,"upstream",494,"ENSG00000247934",""
"984","12",28191233,28191233,1,"*",28133249,28581511,448263,"+",0,"inside",0,"ENSG00000123106","CCDC91"
"985","11",128905804,128905804,1,"*",128891356,128921163,29808,"+",0,"inside",0,"ENSG00000120457","KCNJ5"
"986","11",128905804,128905804,1,"*",128899565,128906035,6471,"-",0,"inside",0,"ENSG00000174370","C11orf45"
"987","6",79947698,79947698,1,"*",79947810,79980046,32237,"+",111,"upstream",111,"ENSG00000287816",""
"988","6",79947698,79947698,1,"*",79914814,79947553,32740,"-",144,"upstream",144,"ENSG00000118402","ELOVL4"
"989","17",4222301,4222301,1,"*",4163821,4263995,100175,"-",0,"inside",0,"ENSG00000185722","ANKFY1"
"990","17",4222301,4222301,1,"*",4222091,4223828,1738,"+",0,"inside",0,"ENSG00000263219","RYKP1"
"991","10",22252513,22252513,1,"*",22252072,22254589,2518,"+",0,"inside",0,"ENSG00000279631",""
"992","11",68118138,68118138,1,"*",68052859,68121444,68586,"-",0,"inside",0,"ENSG00000110721","CHKA"
"993","6",143540046,143540046,1,"*",143536845,143831185,294341,"+",0,"inside",0,"ENSG00000112419","PHACTR2"
"994","1",15604560,15604560,1,"*",15604597,15605043,447,"+",36,"upstream",36,"ENSG00000235084","CHCHD2P6"
"995","1",15604560,15604560,1,"*",15586136,15603626,17491,"-",933,"upstream",933,"ENSG00000237301",""
"996","16",62036342,62036342,1,"*",61647242,62037035,389794,"-",0,"inside",0,"ENSG00000150394","CDH8"
"997","10",3781566,3781566,1,"*",3775996,3785281,9286,"-",0,"inside",0,"ENSG00000067082","KLF6"
"998","8",96268599,96268599,1,"*",96261902,96336995,75094,"+",0,"inside",0,"ENSG00000156471","PTDSS1"
"999","1",205531548,205531548,1,"*",205504596,205532793,28198,"+",0,"inside",0,"ENSG00000117266","CDK18"
"1000","21",41715694,41715694,1,"*",41711520,41715775,4256,"-",0,"inside",0,"ENSG00000236384","LINC00479"
"1001","21",41715694,41715694,1,"*",41715806,41717975,2170,"+",111,"upstream",111,"ENSG00000232401","LINC00112"
"1002","3",69866298,69866298,1,"*",69739464,69968336,228873,"+",0,"inside",0,"ENSG00000187098","MITF"
"1003","11",62922085,62922085,1,"*",62908679,62921807,13129,"-",277,"upstream",277,"ENSG00000168539","CHRM1"
"1004","8",23404454,23404454,1,"*",23296897,23425328,128432,"-",0,"inside",0,"ENSG00000134013","LOXL2"
"1005","8",23404454,23404454,1,"*",23385783,23457695,71913,"-",0,"inside",0,"ENSG00000197217","ENTPD4"
"1006","17",76716347,76716347,1,"*",76712832,76726799,13968,"-",0,"inside",0,"ENSG00000070495","JMJD6"
"1007","9",127245559,127245559,1,"*",127224265,127393660,169396,"+",0,"inside",0,"ENSG00000136895","GARNL3"
"1008","1",44778288,44778288,1,"*",44775251,44778779,3529,"+",0,"inside",0,"ENSG00000142937","RPS8"
"1009","1",44778288,44778288,1,"*",44778390,44778456,67,"+",101,"upstream",101,"ENSG00000207421","SNORD38B"
"1010","1",44778288,44778288,1,"*",44778390,44778458,69,"+",101,"upstream",101,"ENSG00000281859","SNORD38B"
"1011","13",43022470,43022470,1,"*",43023203,43114213,91011,"+",732,"upstream",732,"ENSG00000120675","DNAJC15"
"1012","19",48320170,48320170,1,"*",48296457,48321971,25515,"-",0,"inside",0,"ENSG00000105479","ODAD1"
"1013","19",48320170,48320170,1,"*",48321509,48330553,9045,"+",1338,"upstream",1338,"ENSG00000142227","EMP3"
"1014","14",68404711,68404711,1,"*",67819779,68730218,910440,"+",0,"inside",0,"ENSG00000182185","RAD51B"
"1015","19",15911662,15911662,1,"*",15910582,15911824,1243,"-",0,"inside",0,"ENSG00000267056",""
"1016","21",37268178,37268178,1,"*",37223420,37267919,44500,"-",258,"upstream",258,"ENSG00000157538","VPS26C"
"1017","21",37268178,37268178,1,"*",37267784,37268497,714,"+",0,"inside",0,"ENSG00000272948",""
"1018","11",123525797,123525797,1,"*",123358428,123627774,269347,"+",0,"inside",0,"ENSG00000023171","GRAMD1B"
"1019","9",134357993,134357993,1,"*",134317098,134440585,123488,"+",0,"inside",0,"ENSG00000186350","RXRA"
"1020","14",19826846,19826846,1,"*",19719015,19830253,111239,"+",0,"inside",0,"ENSG00000176294","OR4N2"
"1021","17",58192837,58192837,1,"*",58192726,58205174,12449,"+",0,"inside",0,"ENSG00000121053","EPX"
"1022","8",90645162,90645162,1,"*",90646420,90670929,24510,"+",1257,"upstream",1257,"ENSG00000246792",""
"1023","8",90645162,90645162,1,"*",90621995,90791632,169638,"-",0,"inside",0,"ENSG00000180694","TMEM64"
"1024","8",90645162,90645162,1,"*",90221341,90687863,466523,"+",0,"inside",0,"ENSG00000253394","LINC00534"
"1025","13",50128659,50128659,1,"*",50082169,50906856,824688,"+",0,"inside",0,"ENSG00000176124","DLEU1"
"1026","4",108172062,108172062,1,"*",108167525,108258037,90513,"+",0,"inside",0,"ENSG00000232021","LEF1-AS1"
"1027","6",136792187,136792187,1,"*",136557046,136792477,235432,"-",0,"inside",0,"ENSG00000197442","MAP3K5"
"1028","4",25914300,25914300,1,"*",25861830,25929874,68045,"+",0,"inside",0,"ENSG00000250317","SMIM20"
"1029","3",170418475,170418475,1,"*",170410512,170418615,8104,"+",0,"inside",0,"ENSG00000242578",""
"1030","3",170418475,170418475,1,"*",170418868,170860380,441513,"+",392,"upstream",392,"ENSG00000285218",""
"1031","3",170418475,170418475,1,"*",170418868,170454733,35866,"+",392,"upstream",392,"ENSG00000013297","CLDN11"
"1032","1",61054216,61054216,1,"*",60865259,61462788,597530,"+",0,"inside",0,"ENSG00000162599","NFIA"
"1033","1",61054216,61054216,1,"*",60912675,61056885,144211,"-",0,"inside",0,"ENSG00000237928","NFIA-AS2"
"1034","16",75566666,75566666,1,"*",75541399,75608445,67047,"-",0,"inside",0,"ENSG00000259992",""
"1035","16",75566666,75566666,1,"*",75566375,75577881,11507,"+",0,"inside",0,"ENSG00000034713","GABARAPL2"
"1036","21",44967314,44967314,1,"*",44940012,44976989,36978,"+",0,"inside",0,"ENSG00000160256","FAM207A"
"1037","18",76494936,76494936,1,"*",76495521,76498088,2568,"+",584,"upstream",584,"ENSG00000275763","ZNF516-DT"
"1038","18",76494936,76494936,1,"*",76357682,76495242,137561,"-",0,"inside",0,"ENSG00000101493","ZNF516"
"1039","17",32142919,32142919,1,"*",32141226,32143135,1910,"-",0,"inside",0,"ENSG00000214708",""
"1040","17",32142919,32142919,1,"*",32142454,32253374,110921,"+",0,"inside",0,"ENSG00000126858","RHOT1"
"1041","10",29482814,29482814,1,"*",29457338,29736959,279622,"-",0,"inside",0,"ENSG00000197321","SVIL"
"1042","10",29482814,29482814,1,"*",29409402,29487745,78344,"+",0,"inside",0,"ENSG00000224597","SVIL-AS1"
"1043","16",2979752,2979752,1,"*",2968024,2980479,12456,"-",0,"inside",0,"ENSG00000127564","PKMYT1"
"1044","10",26438140,26438140,1,"*",26438341,26567803,129463,"+",200,"upstream",200,"ENSG00000077420","APBB1IP"
"1045","17",80337757,80337757,1,"*",80260866,80398786,137921,"+",0,"inside",0,"ENSG00000173821","RNF213"
"1046","4",11426076,11426076,1,"*",11393150,11429564,36415,"-",0,"inside",0,"ENSG00000002587","HS3ST1"
"1047","4",11426076,11426076,1,"*",11426874,11467802,40929,"+",797,"upstream",797,"ENSG00000287778",""
"1048","3",65357208,65357208,1,"*",65353525,66038834,685310,"-",0,"inside",0,"ENSG00000151276","MAGI1"
"1049","9",34255151,34255151,1,"*",34252380,34329268,76889,"-",0,"inside",0,"ENSG00000186638","KIF24"
"1050","17",58084667,58084667,1,"*",58076891,58083204,6314,"-",1462,"upstream",1462,"ENSG00000266290","DYNLL2-DT"
"1051","17",58084667,58084667,1,"*",58083419,58095542,12124,"+",0,"inside",0,"ENSG00000264364","DYNLL2"
"1052","1",241356986,241356986,1,"*",240775514,241357230,581717,"-",0,"inside",0,"ENSG00000182901","RGS7"
"1053","1",241356986,241356986,1,"*",241357343,241364054,6712,"+",356,"upstream",356,"ENSG00000286496",""
"1054","9",125887534,125887534,1,"*",125747345,125967377,220033,"+",0,"inside",0,"ENSG00000167081","PBX3"
"1055","11",56491792,56491792,1,"*",56490435,56491370,936,"-",421,"upstream",421,"ENSG00000181371","OR5M8"
"1056","12",99155172,99155172,1,"*",98726457,99984654,1258198,"-",0,"inside",0,"ENSG00000185046","ANKS1B"
"1057","8",143598723,143598723,1,"*",143579697,143599541,19845,"-",0,"inside",0,"ENSG00000104529","EEF1D"
"1058","8",143598723,143598723,1,"*",143597831,143603224,5394,"+",0,"inside",0,"ENSG00000179886","TIGD5"
"1059","14",102819419,102819419,1,"*",102777449,102911500,134052,"+",0,"inside",0,"ENSG00000131323","TRAF3"
"1060","14",99198007,99198007,1,"*",99169287,99272197,102911,"-",0,"inside",0,"ENSG00000127152","BCL11B"
"1061","1",16648090,16648090,1,"*",16618253,16657232,38980,"-",0,"inside",0,"ENSG00000215908","CROCCP2"
"1062","1",16648090,16648090,1,"*",16645622,16650289,4668,"+",0,"inside",0,"ENSG00000186301","MST1P2"
"1063","9",136829431,136829431,1,"*",136800366,136829466,29101,"+",0,"inside",0,"ENSG00000272679",""
"1064","9",136829431,136829431,1,"*",136807943,136841187,33245,"+",0,"inside",0,"ENSG00000196642","RABL6"
"1065","20",63775075,63775075,1,"*",63743668,63832038,88371,"-",0,"inside",0,"ENSG00000130584","ZBTB46"
"1066","17",50560088,50560088,1,"*",50556207,50562108,5902,"-",0,"inside",0,"ENSG00000250107","CACNA1G-AS1"
"1067","17",50560088,50560088,1,"*",50560715,50627474,66760,"+",626,"upstream",626,"ENSG00000006283","CACNA1G"
"1068","18",48923019,48923019,1,"*",48919853,48950965,31113,"-",0,"inside",0,"ENSG00000101665","SMAD7"
"1069","8",123207459,123207459,1,"*",123178960,123210079,31120,"+",0,"inside",0,"ENSG00000147689","FAM83A"
"1070","8",143951883,143951883,1,"*",143915153,143976734,61582,"-",0,"inside",0,"ENSG00000178209","PLEC"
"1071","19",5824054,5824054,1,"*",5805067,5828324,23258,"+",0,"inside",0,"ENSG00000171119","NRTN"
"1072","22",41560806,41560806,1,"*",41551710,41560905,9196,"-",0,"inside",0,"ENSG00000286491",""
"1073","22",41560806,41560806,1,"*",41561010,41577741,16732,"+",203,"upstream",203,"ENSG00000172346","CSDC2"
"1074","7",2375313,2375313,1,"*",2354086,2380745,26660,"+",0,"inside",0,"ENSG00000106263","EIF3B"
"1075","9",128251044,128251044,1,"*",128191655,128255248,63594,"+",0,"inside",0,"ENSG00000106976","DNM1"
"1076","7",143288152,143288152,1,"*",143255264,143287997,32734,"-",154,"upstream",154,"ENSG00000231840","TMEM139-AS1"
"1077","7",143288152,143288152,1,"*",143288215,143307696,19482,"+",62,"upstream",62,"ENSG00000106144","CASP2"
"1078","20",63007081,63007081,1,"*",63005927,63007035,1109,"-",45,"upstream",45,"ENSG00000125533","BHLHE23"
"1079","1",201740007,201740007,1,"*",201688259,201829559,141301,"-",0,"inside",0,"ENSG00000231871","IPO9-AS1"
"1080","1",201740007,201740007,1,"*",201622885,201826969,204085,"+",0,"inside",0,"ENSG00000134369","NAV1"
"1081","11",2795951,2795951,1,"*",2444684,2849105,404422,"+",0,"inside",0,"ENSG00000053918","KCNQ1"
"1082","10",485622,485622,1,"*",274190,689668,415479,"-",0,"inside",0,"ENSG00000151240","DIP2C"
"1083","17",17837154,17837154,1,"*",17810399,17837002,26604,"-",151,"upstream",151,"ENSG00000072310","SREBF1"
"1084","9",137788760,137788760,1,"*",137776539,137789235,12697,"-",0,"inside",0,"ENSG00000255585",""
"1085","9",137788760,137788760,1,"*",137618992,137870016,251025,"+",0,"inside",0,"ENSG00000181090","EHMT1"
"1086","9",13705642,13705642,1,"*",13386130,13836571,450442,"+",0,"inside",0,"ENSG00000226197",""
"1087","17",12786720,12786720,1,"*",12760140,12790242,30103,"-",0,"inside",0,"ENSG00000265489","ARHGAP44-AS1"
"1088","22",38872200,38872200,1,"*",38861422,38872249,10828,"-",0,"inside",0,"ENSG00000183741","CBX6"
"1089","15",51751754,51751754,1,"*",51723011,51751585,28575,"-",168,"upstream",168,"ENSG00000140280","LYSMD2"
"1090","15",51751754,51751754,1,"*",51752485,51756475,3991,"+",730,"upstream",730,"ENSG00000259377",""
"1091","15",51751754,51751754,1,"*",51751597,51816363,64767,"+",0,"inside",0,"ENSG00000128872","TMOD2"
"1092","3",171457924,171457924,1,"*",171058414,171460408,401995,"-",0,"inside",0,"ENSG00000154310","TNIK"
"1093","3",171457924,171457924,1,"*",171459248,171469702,10455,"+",1323,"upstream",1323,"ENSG00000240497",""
"1094","9",124766219,124766219,1,"*",124517275,124771311,254037,"-",0,"inside",0,"ENSG00000148200","NR6A1"
"1095","17",34157240,34157240,1,"*",33935437,34156000,220564,"-",1239,"upstream",1239,"ENSG00000265356",""
"1096","17",34157240,34157240,1,"*",34155566,34165736,10171,"+",0,"inside",0,"ENSG00000263571",""
"1097","17",34157240,34157240,1,"*",33013087,34174964,1161878,"-",0,"inside",0,"ENSG00000108684","ASIC2"
"1098","9",32548606,32548606,1,"*",32455323,32552603,97281,"-",0,"inside",0,"ENSG00000288684",""
"1099","9",32548606,32548606,1,"*",32540544,32552586,12043,"-",0,"inside",0,"ENSG00000197579","TOPORS"
"1100","13",110665675,110665675,1,"*",110641412,110713603,72192,"-",0,"inside",0,"ENSG00000134905","CARS2"
"1101","7",26153346,26153346,1,"*",26152198,26187137,34940,"+",0,"inside",0,"ENSG00000050344","NFE2L3"
"1102","22",21735843,21735843,1,"*",21697536,21735794,38259,"-",48,"upstream",48,"ENSG00000100027","YPEL1"
"1103","2",9247343,9247343,1,"*",9206765,9405683,198919,"+",0,"inside",0,"ENSG00000151693","ASAP2"
"1104","8",28728293,28728293,1,"*",28600469,28755599,155131,"+",0,"inside",0,"ENSG00000012232","EXTL3"
"1105","2",231052499,231052499,1,"*",231052040,231052637,598,"+",0,"inside",0,"ENSG00000261829",""
"1106","3",48919504,48919504,1,"*",48917782,48918823,1042,"-",680,"upstream",680,"ENSG00000221883","ARIH2OS"
"1107","3",48919504,48919504,1,"*",48918821,48986382,67562,"+",0,"inside",0,"ENSG00000177479","ARIH2"
"1108","22",20438248,20438248,1,"*",20424584,20437826,13243,"-",421,"upstream",421,"ENSG00000244486","SCARF2"
"1109","22",20438248,20438248,1,"*",20429241,20446620,17380,"-",0,"inside",0,"ENSG00000277971",""
"1110","10",88897221,88897221,1,"*",88879734,88975153,95420,"+",0,"inside",0,"ENSG00000138134","STAMBPL1"
"1111","7",53035883,53035883,1,"*",53035633,53036925,1293,"+",0,"inside",0,"ENSG00000221900","POM121L12"
"1112","4",158157714,158157714,1,"*",158124474,158173318,48845,"-",0,"inside",0,"ENSG00000164125","GASK1B"
"1113","16",52121,52121,1,"*",46407,53608,7202,"-",0,"inside",0,"ENSG00000161980","POLR3K"
"1114","13",112842086,112842086,1,"*",112690038,112887168,197131,"+",0,"inside",0,"ENSG00000068650","ATP11A"
"1115","14",67571404,67571404,1,"*",67533290,67589612,56323,"+",0,"inside",0,"ENSG00000054690","PLEKHH1"
"1116","19",15398689,15398689,1,"*",15398696,15400356,1661,"+",6,"upstream",6,"ENSG00000279716",""
"1117","19",15398689,15398689,1,"*",15380050,15419141,39092,"-",0,"inside",0,"ENSG00000011243","AKAP8L"
"1118","12",4720661,4720661,1,"*",4649101,4774184,125084,"+",0,"inside",0,"ENSG00000255639",""
"1119","12",4720661,4720661,1,"*",4720400,4851927,131528,"+",0,"inside",0,"ENSG00000130035","GALNT8"
"1120","12",4720661,4720661,1,"*",4700417,4720102,19686,"-",558,"upstream",558,"ENSG00000255474","GAU1"
"1121","20",3795677,3795677,1,"*",3786772,3806121,19350,"+",0,"inside",0,"ENSG00000101224","CDC25B"
"1122","22",31346753,31346753,1,"*",31346777,31348719,1943,"+",23,"upstream",23,"ENSG00000213888","LINC01521"
"1123","22",31346753,31346753,1,"*",31325804,31346346,20543,"-",406,"upstream",406,"ENSG00000100105","PATZ1"
"1124","22",23070229,23070229,1,"*",23059415,23145021,85607,"-",0,"inside",0,"ENSG00000100218","RSPH14"
"1125","22",23070229,23070229,1,"*",23070519,23125032,54514,"+",289,"upstream",289,"ENSG00000128266","GNAZ"
"1126","6",75493814,75493814,1,"*",75291859,75493800,201942,"-",13,"upstream",13,"ENSG00000118407","FILIP1"
"1127","12",117048359,117048359,1,"*",117038923,117099479,60557,"-",0,"inside",0,"ENSG00000088992","TESC"
"1128","3",195886770,195886770,1,"*",195863364,195911945,48582,"-",0,"inside",0,"ENSG00000061938","TNK2"
"1129","1",217431269,217431269,1,"*",217426992,217631090,204099,"-",0,"inside",0,"ENSG00000092978","GPATCH2"
"1130","11",44977651,44977651,1,"*",44973770,44978028,4259,"+",0,"inside",0,"ENSG00000254654","LINC02685"
"1131","2",239275181,239275181,1,"*",239048168,239401654,353487,"-",0,"inside",0,"ENSG00000068024","HDAC4"
"1132","19",48746995,48746995,1,"*",48740852,48746909,6058,"-",85,"upstream",85,"ENSG00000182264","IZUMO1"
"1133","18",77249781,77249781,1,"*",77249848,77277900,28053,"+",66,"upstream",66,"ENSG00000166573","GALR1"
"1134","2",38407255,38407255,1,"*",38408719,38412627,3909,"+",1463,"upstream",1463,"ENSG00000287313",""
"1135","2",38407255,38407255,1,"*",38406527,38515934,109408,"-",0,"inside",0,"ENSG00000231367","LINC02613"
"1136","10",75405409,75405409,1,"*",75401519,75408982,7464,"+",0,"inside",0,"ENSG00000237149","ZNF503-AS2"
"1137","1",47191181,47191181,1,"*",47183582,47191044,7463,"-",136,"upstream",136,"ENSG00000162366","PDZK1IP1"
"1138","17",28955046,28955046,1,"*",28950513,29057216,106704,"+",0,"inside",0,"ENSG00000179761","PIPOX"
"1139","17",28955046,28955046,1,"*",28954901,29006440,51540,"-",0,"inside",0,"ENSG00000063015","SEZ6"
"1140","19",18777989,18777989,1,"*",18683678,18782333,98656,"+",0,"inside",0,"ENSG00000105662","CRTC1"
"1141","2",72924837,72924837,1,"*",72916260,72936071,19812,"+",0,"inside",0,"ENSG00000135638","EMX1"
"1142","10",132395843,132395843,1,"*",132397168,132417859,20692,"+",1324,"upstream",1324,"ENSG00000171813","PWWP2B"
"1143","17",7261936,7261936,1,"*",7246829,7262089,15261,"-",0,"inside",0,"ENSG00000262302",""
