"","seqnames","start","end","width","strand","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","ensembl_gene_id","gene_name"
"907","1",61083111,61083111,1,"*",60865259,61462788,597530,"+",0,"inside",0,"ENSG00000162599","NFIA"
"908","8",10054250,10054250,1,"*",10054292,10428891,374600,"+",41,"upstream",41,"ENSG00000175806","MSRA"
"909","8",10054250,10054250,1,"*",9984004,10055041,71038,"-",0,"inside",0,"ENSG00000286622",""
"910","8",10054250,10054250,1,"*",10050485,10054254,3770,"-",0,"inside",0,"ENSG00000260093",""
"911","2",503193,503193,1,"*",490944,503905,12962,"-",0,"inside",0,"ENSG00000223985","LINC01874"
"912","20",21126472,21126472,1,"*",21125983,21246622,120640,"+",0,"inside",0,"ENSG00000088970","KIZ"
"913","19",47778501,47778501,1,"*",47778585,47784686,6102,"+",83,"upstream",83,"ENSG00000178980","SELENOW"
"914","20",53875709,53875709,1,"*",53875252,53875557,306,"-",151,"upstream",151,"ENSG00000241721","SUMO1P1"
"915","6",45549288,45549288,1,"*",45328157,45664349,336193,"+",0,"inside",0,"ENSG00000124813","RUNX2"
"916","3",133474897,133474897,1,"*",133400056,133475222,75167,"+",0,"inside",0,"ENSG00000170819","BFSP2"
"917","20",58851267,58851267,1,"*",58818919,58850903,31985,"-",363,"upstream",363,"ENSG00000235590","GNAS-AS1"
"918","20",58851267,58851267,1,"*",58839718,58911192,71475,"+",0,"inside",0,"ENSG00000087460","GNAS"
"919","7",907842,907842,1,"*",898778,975549,76772,"-",0,"inside",0,"ENSG00000240230","COX19"
"920","7",907842,907842,1,"*",897900,955407,57508,"-",0,"inside",0,"ENSG00000105963","ADAP1"
"921","19",56097695,56097695,1,"*",56087366,56121295,33930,"-",0,"inside",0,"ENSG00000142409","ZNF787"
"922","6",53985531,53985531,1,"*",53929982,54266280,336299,"+",0,"inside",0,"ENSG00000146147","MLIP"
"923","6",53985531,53985531,1,"*",53930022,53997667,67646,"+",0,"inside",0,"ENSG00000236740",""
"924","6",53985531,53985531,1,"*",53978549,54079726,101178,"-",0,"inside",0,"ENSG00000235050","MLIP-AS1"
"925","17",17119743,17119743,1,"*",17042457,17217679,175223,"+",0,"inside",0,"ENSG00000133030","MPRIP"
"926","1",15214721,15214721,1,"*",15152532,15220478,67947,"+",0,"inside",0,"ENSG00000171729","TMEM51"
"927","19",13024700,13024700,1,"*",12995475,13098796,103322,"+",0,"inside",0,"ENSG00000008441","NFIX"
"928","13",28819674,28819674,1,"*",28820339,29505947,685609,"+",664,"upstream",664,"ENSG00000132938","MTUS2"
"929","5",132655799,132655799,1,"*",132630589,132664272,33684,"-",0,"inside",0,"ENSG00000223442","TH2LCRR"
"930","5",132655799,132655799,1,"*",132656263,132661110,4848,"+",463,"upstream",463,"ENSG00000169194","IL13"
"931","19",50552104,50552104,1,"*",50516892,50568435,51544,"-",0,"inside",0,"ENSG00000131409","LRRC4B"
"932","4",53591942,53591942,1,"*",53459301,53701405,242105,"-",0,"inside",0,"ENSG00000072201","LNX1"
"933","4",53591942,53591942,1,"*",53377839,54295272,917434,"+",0,"inside",0,"ENSG00000282278",""
"934","4",53591942,53591942,1,"*",53592956,53604047,11092,"+",1013,"upstream",1013,"ENSG00000248494","LNX1-AS2"
"935","2",172235514,172235514,1,"*",172137345,172370401,233057,"+",0,"inside",0,"ENSG00000232555",""
"936","2",172235514,172235514,1,"*",172234230,172237223,2994,"+",0,"inside",0,"ENSG00000288048",""
"937","7",151081637,151081637,1,"*",151076593,151080866,4274,"-",770,"upstream",770,"ENSG00000164896","FASTK"
"938","7",151081637,151081637,1,"*",151081085,151083493,2409,"-",0,"inside",0,"ENSG00000164897","TMUB1"
"939","13",112844100,112844100,1,"*",112690038,112887168,197131,"+",0,"inside",0,"ENSG00000068650","ATP11A"
"940","13",46386980,46386980,1,"*",46334681,46438190,103510,"-",0,"inside",0,"ENSG00000102445","RUBCNL"
"941","2",127144306,127144306,1,"*",127141976,127143793,1818,"-",512,"upstream",512,"ENSG00000286400",""
"942","2",10386327,10386327,1,"*",10302889,10427617,124729,"+",0,"inside",0,"ENSG00000115756","HPCAL1"
"943","5",122078477,122078477,1,"*",122063195,122078413,15219,"-",63,"upstream",63,"ENSG00000113083","LOX"
"944","5",180179623,180179623,1,"*",180100795,180209211,108417,"-",0,"inside",0,"ENSG00000146090","RASGEF1C"
"945","19",2430341,2430341,1,"*",2427638,2456959,29322,"-",0,"inside",0,"ENSG00000176619","LMNB2"
"946","13",98506533,98506533,1,"*",98445185,98577940,132756,"-",0,"inside",0,"ENSG00000102572","STK24"
"947","3",190387766,190387766,1,"*",190322541,190412138,89598,"+",0,"inside",0,"ENSG00000113946","CLDN16"
"948","4",22502164,22502164,1,"*",22345071,22516066,170996,"-",0,"inside",0,"ENSG00000152990","ADGRA3"
"949","1",156816861,156816861,1,"*",156806243,156816848,10606,"-",12,"upstream",12,"ENSG00000027869","SH2D2A"
"950","1",156816861,156816861,1,"*",156815640,156881850,66211,"+",0,"inside",0,"ENSG00000198400","NTRK1"
"951","2",145012471,145012471,1,"*",144666312,145262988,596677,"+",0,"inside",0,"ENSG00000226674","TEX41"
"952","18",58256773,58256773,1,"*",58044226,58401540,357315,"+",0,"inside",0,"ENSG00000049759","NEDD4L"
"953","1",1141051,1141051,1,"*",1137017,1144056,7040,"+",0,"inside",0,"ENSG00000223823","LINC01342"
"954","19",37779976,37779976,1,"*",37779686,37792865,13180,"+",0,"inside",0,"ENSG00000267422",""
"955","19",37779976,37779976,1,"*",37735833,37817300,81468,"-",0,"inside",0,"ENSG00000189144","ZNF573"
"956","17",58328933,58328933,1,"*",58301228,58328795,27568,"-",137,"upstream",137,"ENSG00000005379","TSPOAP1"
"957","17",58328933,58328933,1,"*",58324472,58415766,91295,"+",0,"inside",0,"ENSG00000265148","TSPOAP1-AS1"
"958","1",44031680,44031680,1,"*",43991500,44031467,39968,"-",212,"upstream",212,"ENSG00000196517","SLC6A9"
"959","1",44031680,44031680,1,"*",44030437,44115913,85477,"+",0,"inside",0,"ENSG00000230615",""
"960","5",149141254,149141254,1,"*",149141483,149260542,119060,"+",228,"upstream",228,"ENSG00000173210","ABLIM3"
"961","2",262754,262754,1,"*",264140,278283,14144,"+",1385,"upstream",1385,"ENSG00000143727","ACP1"
"962","2",262754,262754,1,"*",217730,266398,48669,"-",0,"inside",0,"ENSG00000035115","SH3YL1"
"963","12",27553410,27553410,1,"*",27523431,27695564,172134,"+",0,"inside",0,"ENSG00000110841","PPFIBP1"
"964","12",27553410,27553410,1,"*",27547050,27552773,5724,"-",636,"upstream",636,"ENSG00000248100",""
"965","14",24136046,24136046,1,"*",24136163,24138967,2805,"+",116,"upstream",116,"ENSG00000092010","PSME1"
"966","20",2536439,2536439,1,"*",2536573,2643580,107008,"+",133,"upstream",133,"ENSG00000149488","TMC2"
"967","7",73433532,73433532,1,"*",73433778,73436120,2343,"+",245,"upstream",245,"ENSG00000188763","FZD9"
"968","1",32742314,32742314,1,"*",32741830,32774970,33141,"+",0,"inside",0,"ENSG00000162522","KIAA1522"
"969","2",86337004,86337004,1,"*",86213993,86338083,124091,"-",0,"inside",0,"ENSG00000068615","REEP1"
"970","15",67033744,67033744,1,"*",66984103,67065268,81166,"-",0,"inside",0,"ENSG00000259347",""
"971","10",49759771,49759771,1,"*",49734641,49762379,27739,"-",0,"inside",0,"ENSG00000197444","OGDHL"
"972","17",31392005,31392005,1,"*",31391675,31538211,146537,"+",0,"inside",0,"ENSG00000131242","RAB11FIP4"
"973","11",65095901,65095901,1,"*",65089324,65111862,22539,"+",0,"inside",0,"ENSG00000149823","VPS51"
"974","17",50840728,50840728,1,"*",50834650,50842353,7704,"+",0,"inside",0,"ENSG00000173714","WFIKKN2"
"975","17",50840728,50840728,1,"*",50840057,50841626,1570,"-",0,"inside",0,"ENSG00000261976",""
"976","22",50730600,50730600,1,"*",50674415,50733298,58884,"+",0,"inside",0,"ENSG00000251322","SHANK3"
"977","12",3107092,3107092,1,"*",3077355,3286564,209210,"+",0,"inside",0,"ENSG00000011105","TSPAN9"
"978","2",234954721,234954721,1,"*",234952017,235055714,103698,"+",0,"inside",0,"ENSG00000130147","SH3BP4"
"979","9",136508861,136508861,1,"*",136494433,136546048,51616,"-",0,"inside",0,"ENSG00000148400","NOTCH1"
"980","1",29164412,29164412,1,"*",29147743,29181900,34158,"-",0,"inside",0,"ENSG00000116350","SRSF4"
"981","11",18324854,18324854,1,"*",18322295,18367045,44751,"+",0,"inside",0,"ENSG00000110768","GTF2H1"
"982","1",112707045,112707045,1,"*",112702614,112711433,8820,"-",0,"inside",0,"ENSG00000271810",""
"983","1",112707045,112707045,1,"*",112701127,112707434,6308,"-",0,"inside",0,"ENSG00000155366","RHOC"
"984","20",17614710,17614710,1,"*",17613678,17682295,68618,"-",0,"inside",0,"ENSG00000125844","RRBP1"
"985","4",3179203,3179203,1,"*",3041363,3243957,202595,"+",0,"inside",0,"ENSG00000197386","HTT"
"986","17",41914438,41914438,1,"*",41866917,41930542,63626,"-",0,"inside",0,"ENSG00000131473","ACLY"
"987","3",9183881,9183881,1,"*",8980591,9363053,382463,"-",0,"inside",0,"ENSG00000196220","SRGAP3"
"988","10",99846269,99846269,1,"*",99782640,99852594,69955,"+",0,"inside",0,"ENSG00000023839","ABCC2"
"989","1",52686409,52686409,1,"*",52684449,52698347,13899,"-",0,"inside",0,"ENSG00000162377","COA7"
"990","11",102110436,102110436,1,"*",102109827,102110457,631,"-",0,"inside",0,"ENSG00000277459",""
"991","11",102110436,102110436,1,"*",102110447,102233424,122978,"+",10,"upstream",10,"ENSG00000137693","YAP1"
"992","3",146251931,146251931,1,"*",146192335,146251179,58845,"-",751,"upstream",751,"ENSG00000114698","PLSCR4"
"993","4",121933377,121933377,1,"*",121874481,121952060,77580,"-",0,"inside",0,"ENSG00000138741","TRPC3"
"994","13",44437335,44437335,1,"*",44432143,44577147,145005,"-",0,"inside",0,"ENSG00000102804","TSC22D1"
"995","13",44437335,44437335,1,"*",44437057,44464921,27865,"+",0,"inside",0,"ENSG00000225727",""
"996","1",155211824,155211824,1,"*",155211151,155213819,2669,"-",0,"inside",0,"ENSG00000236263",""
"997","1",155211824,155211824,1,"*",155208695,155213824,5130,"+",0,"inside",0,"ENSG00000173171","MTX1"
"998","3",13283260,13283260,1,"*",12897043,13283281,386239,"-",0,"inside",0,"ENSG00000144711","IQSEC1"
"999","3",139678337,139678337,1,"*",139389761,139782699,392939,"+",0,"inside",0,"ENSG00000248932",""
"1000","3",139678337,139678337,1,"*",139560180,139678017,117838,"-",319,"upstream",319,"ENSG00000163864","NMNAT3"
"1001","6",89638468,89638468,1,"*",89568144,89638749,70606,"-",0,"inside",0,"ENSG00000083099","LYRM2"
"1002","8",12755632,12755632,1,"*",12721906,12756073,34168,"-",0,"inside",0,"ENSG00000154359","LONRF1"
"1003","16",729218,729218,1,"*",726936,735525,8590,"+",0,"inside",0,"ENSG00000103253","HAGHL"
"1004","11",78702569,78702569,1,"*",78652829,79441030,788202,"-",0,"inside",0,"ENSG00000149256","TENM4"
"1005","15",25085223,25085223,1,"*",24978583,25420336,441754,"+",0,"inside",0,"ENSG00000224078","SNHG14"
"1006","15",25085223,25085223,1,"*",25085385,25085476,92,"+",161,"upstream",161,"ENSG00000206688","SNORD116-18"
"1007","15",25085223,25085223,1,"*",25086527,25086618,92,"+",1303,"upstream",1303,"ENSG00000207460","SNORD116-19"
"1008","2",153872546,153872546,1,"*",153871922,154453979,582058,"+",0,"inside",0,"ENSG00000144278","GALNT13"
"1009","7",6272810,6272810,1,"*",6161776,6272644,110869,"-",165,"upstream",165,"ENSG00000008256","CYTH3"
"1010","20",58650139,58650139,1,"*",58651253,58679526,28274,"+",1113,"upstream",1113,"ENSG00000124222","STX16"
"1011","20",58650139,58650139,1,"*",58651434,58715410,63977,"+",1294,"upstream",1294,"ENSG00000254995","STX16-NPEPL1"
"1012","19",57600399,57600399,1,"*",57599885,57612722,12838,"+",0,"inside",0,"ENSG00000183647","ZNF530"
"1013","12",57238337,57238337,1,"*",57234903,57240715,5813,"-",0,"inside",0,"ENSG00000185633","NDUFA4L2"
"1014","17",6591760,6591760,1,"*",6578147,6640711,62565,"-",0,"inside",0,"ENSG00000198920","KIAA0753"
"1015","2",174025201,174025201,1,"*",174025280,174027163,1884,"+",78,"upstream",78,"ENSG00000260868","LINC01960"
"1016","3",149474517,149474517,1,"*",149474697,149503394,28698,"+",179,"upstream",179,"ENSG00000169903","TM4SF4"
"1017","20",51801433,51801433,1,"*",51782331,51802521,20191,"-",0,"inside",0,"ENSG00000101115","SALL4"
"1018","10",31929040,31929040,1,"*",31805398,31928876,123479,"-",163,"upstream",163,"ENSG00000165322","ARHGAP12"
"1019","14",39266007,39266007,1,"*",39230231,39388513,158283,"+",0,"inside",0,"ENSG00000150527","MIA2"
"1020","14",39266007,39266007,1,"*",39265703,39267061,1359,"-",0,"inside",0,"ENSG00000258940",""
"1021","17",75364171,75364171,1,"*",75318076,75405709,87634,"-",0,"inside",0,"ENSG00000177885","GRB2"
"1022","17",75364171,75364171,1,"*",75344405,75373662,29258,"+",0,"inside",0,"ENSG00000265987",""
"1023","12",12719752,12719752,1,"*",12685498,12722369,36872,"+",0,"inside",0,"ENSG00000111276","CDKN1B"
"1024","6",38567517,38567517,1,"*",38168451,38640148,471698,"-",0,"inside",0,"ENSG00000183826","BTBD9"
"1025","11",68118138,68118138,1,"*",68052859,68121444,68586,"-",0,"inside",0,"ENSG00000110721","CHKA"
"1026","20",20368524,20368524,1,"*",20368104,20370949,2846,"+",0,"inside",0,"ENSG00000173404","INSM1"
"1027","15",69161023,69161023,1,"*",69160584,69272217,111634,"+",0,"inside",0,"ENSG00000138604","GLCE"
"1028","1",203488022,203488022,1,"*",203475806,203491352,15547,"+",0,"inside",0,"ENSG00000188783","PRELP"
"1029","19",47407323,47407323,1,"*",47403124,47419527,16404,"-",0,"inside",0,"ENSG00000105419","MEIS3"
"1030","8",68331163,68331163,1,"*",68330955,68819023,488069,"+",0,"inside",0,"ENSG00000165084","C8orf34"
"1031","8",68331163,68331163,1,"*",68302246,68331689,29444,"-",0,"inside",0,"ENSG00000248801","C8orf34-AS1"
"1032","13",77919170,77919170,1,"*",77919689,78617328,697640,"+",518,"upstream",518,"ENSG00000234377","OBI1-AS1"
"1033","13",77919170,77919170,1,"*",77895481,77975529,80049,"-",0,"inside",0,"ENSG00000136160","EDNRB"
"1034","10",3781566,3781566,1,"*",3775996,3785281,9286,"-",0,"inside",0,"ENSG00000067082","KLF6"
"1035","3",187738791,187738791,1,"*",187721377,187745725,24349,"-",0,"inside",0,"ENSG00000113916","BCL6"
"1036","8",51809580,51809580,1,"*",51319577,51809445,489869,"-",134,"upstream",134,"ENSG00000147485","PXDNL"
"1037","9",93295522,93295522,1,"*",93184916,93320572,135657,"+",0,"inside",0,"ENSG00000165238","WNK2"
"1038","19",17215607,17215607,1,"*",17215346,17219829,4484,"+",0,"inside",0,"ENSG00000053501","USE1"
"1039","11",76666528,76666528,1,"*",76657524,76670747,13224,"-",0,"inside",0,"ENSG00000137507","LRRC32"
"1040","21",41715694,41715694,1,"*",41711520,41715775,4256,"-",0,"inside",0,"ENSG00000236384","LINC00479"
"1041","21",41715694,41715694,1,"*",41715806,41717975,2170,"+",111,"upstream",111,"ENSG00000232401","LINC00112"
"1042","9",110114880,110114880,1,"*",109498325,110172512,674188,"+",0,"inside",0,"ENSG00000157654","PALM2AKAP2"
"1043","19",45935580,45935580,1,"*",45933734,45974044,40311,"-",0,"inside",0,"ENSG00000104967","NOVA2"
"1044","19",48320170,48320170,1,"*",48296457,48321971,25515,"-",0,"inside",0,"ENSG00000105479","ODAD1"
"1045","19",48320170,48320170,1,"*",48321509,48330553,9045,"+",1338,"upstream",1338,"ENSG00000142227","EMP3"
"1046","9",98708514,98708514,1,"*",98288109,98708935,420827,"-",0,"inside",0,"ENSG00000136928","GABBR2"
"1047","17",1478748,1478748,1,"*",1464186,1492686,28501,"-",0,"inside",0,"ENSG00000197879","MYO1C"
"1048","21",37268178,37268178,1,"*",37223420,37267919,44500,"-",258,"upstream",258,"ENSG00000157538","VPS26C"
"1049","21",37268178,37268178,1,"*",37267784,37268497,714,"+",0,"inside",0,"ENSG00000272948",""
"1050","8",37897642,37897642,1,"*",37858618,37899497,40880,"-",0,"inside",0,"ENSG00000156675","RAB11FIP1"
"1051","9",130846558,130846558,1,"*",130713016,130887675,174660,"+",0,"inside",0,"ENSG00000097007","ABL1"
"1052","15",40440911,40440911,1,"*",40439721,40468236,28516,"+",0,"inside",0,"ENSG00000140320","BAHD1"
"1053","18",2907349,2907349,1,"*",2847006,2916003,68998,"+",0,"inside",0,"ENSG00000132205","EMILIN2"
"1054","1",158179438,158179438,1,"*",158178030,158186427,8398,"+",0,"inside",0,"ENSG00000158473","CD1D"
"1055","9",115063746,115063746,1,"*",114850968,115402644,551677,"+",0,"inside",0,"ENSG00000173077","DELEC1"
"1056","9",115063746,115063746,1,"*",115019575,115118257,98683,"-",0,"inside",0,"ENSG00000041982","TNC"
"1057","11",17014329,17014329,1,"*",17013998,17053024,39027,"+",0,"inside",0,"ENSG00000184669","OR7E14P"
"1058","11",17014329,17014329,1,"*",16777297,17014414,237118,"-",0,"inside",0,"ENSG00000166689","PLEKHA7"
"1059","6",24402834,24402834,1,"*",24402908,24426194,23287,"+",73,"upstream",73,"ENSG00000124532","MRS2"
"1060","15",85770710,85770710,1,"*",85770990,85771163,174,"+",279,"upstream",279,"ENSG00000259195",""
"1061","15",85770710,85770710,1,"*",85759326,85794925,35600,"-",0,"inside",0,"ENSG00000183655","KLHL25"
"1062","15",85770710,85770710,1,"*",85770496,85770578,83,"-",131,"upstream",131,"ENSG00000221634","MIR1276"
"1063","3",119559749,119559749,1,"*",119524293,119559614,35322,"-",134,"upstream",134,"ENSG00000121594","CD80"
"1064","22",20701994,20701994,1,"*",20701114,20704606,3493,"+",0,"inside",0,"ENSG00000226287","TMEM191A"
"1065","9",137054611,137054611,1,"*",137048107,137054061,5955,"-",549,"upstream",549,"ENSG00000054179","ENTPD2"
"1066","11",111937670,111937670,1,"*",111927144,112022653,95510,"+",0,"inside",0,"ENSG00000150764","DIXDC1"
"1067","9",137278895,137278895,1,"*",137277726,137282641,4916,"+",0,"inside",0,"ENSG00000198113","TOR4A"
"1068","1",68233035,68233035,1,"*",68098473,68233120,134648,"-",0,"inside",0,"ENSG00000116729","WLS"
"1069","17",76709603,76709603,1,"*",76709760,76710045,286,"+",156,"upstream",156,"ENSG00000277382",""
"1070","17",76709603,76709603,1,"*",76672551,76711004,38454,"-",0,"inside",0,"ENSG00000182534","MXRA7"
"1071","9",120926467,120926467,1,"*",120902393,120929173,26781,"-",0,"inside",0,"ENSG00000056558","TRAF1"
"1072","6",88963991,88963991,1,"*",88964527,88966587,2061,"+",535,"upstream",535,"ENSG00000280277",""
"1073","6",88963991,88963991,1,"*",88609897,88963618,353722,"-",372,"upstream",372,"ENSG00000111880","RNGTT"
"1074","9",133478890,133478890,1,"*",133471094,133479127,8034,"-",0,"inside",0,"ENSG00000160326","SLC2A6"
"1075","5",151804151,151804151,1,"*",151771045,151812911,41867,"+",0,"inside",0,"ENSG00000145907","G3BP1"
"1076","9",116238585,116238585,1,"*",116153791,116402321,248531,"+",0,"inside",0,"ENSG00000182752","PAPPA"
"1077","9",121741346,121741346,1,"*",121567057,121785530,218474,"+",0,"inside",0,"ENSG00000136848","DAB2IP"
"1078","9",78027548,78027548,1,"*",77716097,78031811,315715,"-",0,"inside",0,"ENSG00000156052","GNAQ"
"1079","22",41543977,41543977,1,"*",41525799,41544606,18808,"-",0,"inside",0,"ENSG00000100413","POLR3H"
"1080","12",95789747,95789747,1,"*",95657807,95791189,133383,"-",0,"inside",0,"ENSG00000074527","NTN4"
"1081","9",132590048,132590048,1,"*",132582606,132590252,7647,"+",0,"inside",0,"ENSG00000125492","BARHL1"
"1082","14",35534002,35534002,1,"*",35534164,35537054,2891,"+",161,"upstream",161,"ENSG00000168348","INSM2"
"1083","12",132805862,132805862,1,"*",132768914,132829078,60165,"-",0,"inside",0,"ENSG00000090615","GOLGA3"
"1084","19",47048635,47048635,1,"*",47045909,47048624,2716,"-",10,"upstream",10,"ENSG00000130748","TMEM160"
"1085","6",53326992,53326992,1,"*",53267398,53349179,81782,"-",0,"inside",0,"ENSG00000012660","ELOVL5"
"1086","12",132773158,132773158,1,"*",132768914,132829078,60165,"-",0,"inside",0,"ENSG00000090615","GOLGA3"
"1087","1",46544433,46544433,1,"*",46532166,46543969,11804,"-",463,"upstream",463,"ENSG00000282881","TMEM275"
"1088","1",46544433,46544433,1,"*",46538611,46570255,31645,"+",0,"inside",0,"ENSG00000269956","MKNK1-AS1"
"1089","9",92808375,92808375,1,"*",92809388,92888693,79306,"+",1012,"upstream",1012,"ENSG00000288271",""
"1090","9",92808375,92808375,1,"*",92809568,92838457,28890,"+",1192,"upstream",1192,"ENSG00000187984","ANKRD19P"
"1091","9",92808375,92808375,1,"*",92805431,92809171,3741,"-",0,"inside",0,"ENSG00000288062",""
"1092","9",131476663,131476663,1,"*",131373636,131500197,126562,"+",0,"inside",0,"ENSG00000288701","PRRC2B"
"1093","9",137788760,137788760,1,"*",137776539,137789235,12697,"-",0,"inside",0,"ENSG00000255585",""
"1094","9",137788760,137788760,1,"*",137618992,137870016,251025,"+",0,"inside",0,"ENSG00000181090","EHMT1"
"1095","9",83630054,83630054,1,"*",83623049,83644130,21082,"+",0,"inside",0,"ENSG00000148057","IDNK"
"1096","9",122941561,122941561,1,"*",122940733,122941260,528,"-",300,"upstream",300,"ENSG00000286718",""
"1097","9",122941561,122941561,1,"*",122940833,123104866,164034,"+",0,"inside",0,"ENSG00000011454","RABGAP1"
"1098","17",81855631,81855631,1,"*",81843159,81860856,17698,"-",0,"inside",0,"ENSG00000185624","P4HB"
"1099","1",155224991,155224991,1,"*",155213821,155227422,13602,"-",0,"inside",0,"ENSG00000160766","GBAP1"
"1100","7",108569606,108569606,1,"*",108554543,108569750,15208,"-",0,"inside",0,"ENSG00000177683","THAP5"
"1101","7",108569606,108569606,1,"*",108470417,108569666,99250,"-",0,"inside",0,"ENSG00000135241","PNPLA8"
"1102","7",108569606,108569606,1,"*",108569867,108574850,4984,"+",260,"upstream",260,"ENSG00000128590","DNAJB9"
"1103","2",174487169,174487169,1,"*",174487380,174488386,1007,"+",210,"upstream",210,"ENSG00000226853",""
"1104","2",174487169,174487169,1,"*",174431571,174487094,55524,"-",74,"upstream",74,"ENSG00000163328","GPR155"
"1105","11",64554607,64554607,1,"*",64555690,64572875,17186,"+",1082,"upstream",1082,"ENSG00000168065","SLC22A11"
"1106","2",99337300,99337300,1,"*",99318982,99340702,21721,"-",0,"inside",0,"ENSG00000115514","TXNDC9"
"1107","2",99337300,99337300,1,"*",99337371,99401326,63956,"+",70,"upstream",70,"ENSG00000158417","EIF5B"
"1108","19",827739,827739,1,"*",825097,832018,6922,"+",0,"inside",0,"ENSG00000172232","AZU1"
"1109","2",96842749,96842749,1,"*",96824526,96857934,33409,"-",0,"inside",0,"ENSG00000163126","ANKRD23"
"1110","2",96842749,96842749,1,"*",96836611,96858016,21406,"-",0,"inside",0,"ENSG00000213337","ANKRD39"
"1111","5",11389178,11389178,1,"*",10971836,11904446,932611,"-",0,"inside",0,"ENSG00000169862","CTNND2"
"1112","19",46471923,46471923,1,"*",46466491,46471563,5073,"-",359,"upstream",359,"ENSG00000182013","PNMA8A"
"1113","5",24170177,24170177,1,"*",23951348,24178263,226916,"+",0,"inside",0,"ENSG00000248874","C5orf17"
"1114","5",24170177,24170177,1,"*",24170370,24171246,877,"+",192,"upstream",192,"ENSG00000226432",""
"1115","5",24170177,24170177,1,"*",24135160,24271863,136704,"-",0,"inside",0,"ENSG00000286134",""
"1116","4",158157714,158157714,1,"*",158124474,158173318,48845,"-",0,"inside",0,"ENSG00000164125","GASK1B"
"1117","10",69180220,69180220,1,"*",69180234,69209099,28866,"+",13,"upstream",13,"ENSG00000156502","SUPV3L1"
"1118","6",42104945,42104945,1,"*",42101119,42142620,41502,"-",0,"inside",0,"ENSG00000188112","C6orf132"
"1119","19",48364429,48364429,1,"*",48332356,48364059,31704,"-",369,"upstream",369,"ENSG00000161558","TMEM143"
"1120","19",48364429,48364429,1,"*",48364367,48376377,12011,"+",0,"inside",0,"ENSG00000105467","SYNGR4"
"1121","21",45928313,45928313,1,"*",45643694,45942454,298761,"+",0,"inside",0,"ENSG00000183570","PCBP3"
"1122","17",80475847,80475847,1,"*",80466834,80477843,11010,"-",0,"inside",0,"ENSG00000171246","NPTX1"
"1123","6",75493814,75493814,1,"*",75291859,75493800,201942,"-",13,"upstream",13,"ENSG00000118407","FILIP1"
"1124","1",55039298,55039298,1,"*",55039447,55064852,25406,"+",148,"upstream",148,"ENSG00000169174","PCSK9"
"1125","12",117048359,117048359,1,"*",117038923,117099479,60557,"-",0,"inside",0,"ENSG00000088992","TESC"
"1126","17",56593009,56593009,1,"*",56593699,56595611,1913,"+",689,"upstream",689,"ENSG00000183691","NOG"
"1127","2",74584303,74584303,1,"*",74557883,74648338,90456,"-",0,"inside",0,"ENSG00000159374","M1AP"
"1128","4",145808012,145808012,1,"*",145757627,145938823,181197,"-",0,"inside",0,"ENSG00000151612","ZNF827"
"1129","19",13013401,13013401,1,"*",12995475,13098796,103322,"+",0,"inside",0,"ENSG00000008441","NFIX"
"1130","20",33055245,33055245,1,"*",33055424,33073628,18205,"+",178,"upstream",178,"ENSG00000186190","BPIFB3"
"1131","19",48746995,48746995,1,"*",48740852,48746909,6058,"-",85,"upstream",85,"ENSG00000182264","IZUMO1"
"1132","19",39471476,39471476,1,"*",39436156,39476670,40515,"+",0,"inside",0,"ENSG00000196235","SUPT5H"
"1133","1",47191181,47191181,1,"*",47183582,47191044,7463,"-",136,"upstream",136,"ENSG00000162366","PDZK1IP1"
"1134","17",81891178,81891178,1,"*",81887835,81891586,3752,"-",0,"inside",0,"ENSG00000183684","ALYREF"
"1135","17",81891178,81891178,1,"*",81890790,81900991,10202,"+",0,"inside",0,"ENSG00000141552","ANAPC11"
"1136","17",305254,305254,1,"*",212389,386254,173866,"-",0,"inside",0,"ENSG00000181031","RPH3AL"
"1137","11",66267364,66267364,1,"*",66268590,66277492,8903,"+",1225,"upstream",1225,"ENSG00000174903","RAB1B"
"1138","11",66267364,66267364,1,"*",66257294,66267860,10567,"+",0,"inside",0,"ENSG00000174996","KLC2"
"1139","10",3118782,3118782,1,"*",3066333,3137718,71386,"+",0,"inside",0,"ENSG00000067057","PFKP"
"1140","5",132658036,132658036,1,"*",132630589,132664272,33684,"-",0,"inside",0,"ENSG00000223442","TH2LCRR"
"1141","5",132658036,132658036,1,"*",132656263,132661110,4848,"+",0,"inside",0,"ENSG00000169194","IL13"
"1142","5",102796317,102796317,1,"*",102753981,103029730,275750,"+",0,"inside",0,"ENSG00000145730","PAM"
"1143","15",82952158,82952158,1,"*",82836946,82986153,149208,"-",0,"inside",0,"ENSG00000103942","HOMER2"
"1144","15",82952158,82952158,1,"*",82925884,83103443,177560,"+",0,"inside",0,"ENSG00000259805",""
"1145","2",20225888,20225888,1,"*",20200797,20225433,24637,"-",454,"upstream",454,"ENSG00000115884","SDC1"
"1146","18",77249829,77249829,1,"*",77249848,77277900,28053,"+",18,"upstream",18,"ENSG00000166573","GALR1"
"1147","22",31945636,31945636,1,"*",31754899,31956243,201345,"+",0,"inside",0,"ENSG00000285404",""
"1148","22",31945636,31945636,1,"*",31944522,31957603,13082,"+",0,"inside",0,"ENSG00000128245","YWHAH"
