"","seqnames","start","end","width","strand","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","ensembl_gene_id","gene_name"
"489","8",28386957,28386957,1,"*",28345590,28402701,57112,"-",0,"inside",0,"ENSG00000186918","ZNF395"
"490","8",28386957,28386957,1,"*",28348287,28490278,141992,"-",0,"inside",0,"ENSG00000214050","FBXO16"
"491","2",176149898,176149898,1,"*",176150303,176150412,110,"+",404,"upstream",404,"ENSG00000207744","MIR10B"
"492","2",176149898,176149898,1,"*",176136612,176173102,36491,"+",0,"inside",0,"ENSG00000128652","HOXD3"
"493","13",28100314,28100314,1,"*",28003274,28100592,97319,"-",0,"inside",0,"ENSG00000122025","FLT3"
"494","5",141304114,141304114,1,"*",141302635,141304049,1415,"-",64,"upstream",64,"ENSG00000120329","SLC25A2"
"495","5",141304114,141304114,1,"*",141260225,141320784,60560,"-",0,"inside",0,"ENSG00000178913","TAF7"
"496","1",178871002,178871002,1,"*",178849535,178871077,21543,"-",0,"inside",0,"ENSG00000116194","ANGPTL1"
"497","1",178871002,178871002,1,"*",178725147,178921841,196695,"+",0,"inside",0,"ENSG00000116191","RALGPS2"
"498","1",222617830,222617830,1,"*",222618097,222668007,49911,"+",266,"upstream",266,"ENSG00000154305","MIA3"
"499","11",19240577,19240577,1,"*",19196775,19281426,84652,"+",0,"inside",0,"ENSG00000255308","CSRP3-AS1"
"500","11",19240577,19240577,1,"*",19224063,19241620,17558,"-",0,"inside",0,"ENSG00000129173","E2F8"
"501","7",135247931,135247931,1,"*",135231979,135258492,26514,"+",0,"inside",0,"ENSG00000146857","STRA8"
"502","7",135247931,135247931,1,"*",135246113,135317752,71640,"-",0,"inside",0,"ENSG00000276067","SLC23A4P"
"503","13",112837728,112837728,1,"*",112690038,112887168,197131,"+",0,"inside",0,"ENSG00000068650","ATP11A"
"504","17",59841321,59841321,1,"*",59707192,59842255,135064,"+",0,"inside",0,"ENSG00000062716","VMP1"
"505","17",59841321,59841321,1,"*",59841266,59841337,72,"+",0,"inside",0,"ENSG00000284190","MIR21"
"506","15",78348194,78348194,1,"*",78340353,78348225,7873,"+",0,"inside",0,"ENSG00000166426","CRABP1"
"507","1",47987068,47987068,1,"*",47760528,47997385,236858,"-",0,"inside",0,"ENSG00000269113","TRABD2B"
"508","11",638076,638076,1,"*",637269,640706,3438,"+",0,"inside",0,"ENSG00000069696","DRD4"
"509","8",22355732,22355732,1,"*",22275316,22357568,82253,"+",0,"inside",0,"ENSG00000197181","PIWIL2"
"510","7",1101705,1101705,1,"*",996986,1138260,141275,"-",0,"inside",0,"ENSG00000146540","C7orf50"
"511","3",49423088,49423088,1,"*",49416777,49429314,12538,"-",0,"inside",0,"ENSG00000283189",""
"512","3",49423088,49423088,1,"*",49416778,49422685,5908,"-",402,"upstream",402,"ENSG00000145020","AMT"
"513","3",49423088,49423088,1,"*",49422333,49429326,6994,"-",0,"inside",0,"ENSG00000145029","NICN1"
"514","11",2901577,2901577,1,"*",2887344,2903575,16232,"-",0,"inside",0,"ENSG00000254827","SLC22A18AS"
"515","11",2901577,2901577,1,"*",2899721,2925246,25526,"+",0,"inside",0,"ENSG00000110628","SLC22A18"
"516","4",127730781,127730781,1,"*",127730400,127774292,43893,"+",0,"inside",0,"ENSG00000151475","SLC25A31"
"517","18",58194805,58194805,1,"*",58189834,58195696,5863,"-",0,"inside",0,"ENSG00000267743",""
"518","18",58194805,58194805,1,"*",58044226,58401540,357315,"+",0,"inside",0,"ENSG00000049759","NEDD4L"
"519","4",113383193,113383193,1,"*",112818032,113384221,566190,"+",0,"inside",0,"ENSG00000145362","ANK2"
"520","2",168901270,168901270,1,"*",168834132,168913371,79240,"-",0,"inside",0,"ENSG00000152253","SPC25"
"521","2",168901270,168901270,1,"*",168901291,168910000,8710,"+",20,"upstream",20,"ENSG00000152254","G6PC2"
"522","2",1621244,1621244,1,"*",1546665,1620113,73449,"-",1130,"upstream",1130,"ENSG00000228613",""
"523","2",1621244,1621244,1,"*",1620510,1625419,4910,"-",0,"inside",0,"ENSG00000203635",""
"524","15",85555380,85555380,1,"*",85380571,85749358,368788,"+",0,"inside",0,"ENSG00000170776","AKAP13"
"525","19",12825988,12825988,1,"*",12825711,12832983,7273,"+",0,"inside",0,"ENSG00000267424",""
"526","19",12825988,12825988,1,"*",12763003,12872740,109738,"-",0,"inside",0,"ENSG00000095066","HOOK2"
"527","19",12825988,12825988,1,"*",12825478,12835428,9951,"-",0,"inside",0,"ENSG00000132026","RTBDN"
"528","10",132547473,132547473,1,"*",132537787,132783480,245694,"+",0,"inside",0,"ENSG00000068383","INPP5A"
"529","5",37834570,37834570,1,"*",37812677,37840041,27365,"-",0,"inside",0,"ENSG00000168621","GDNF"
"530","5",37834570,37834570,1,"*",37811589,37953827,142239,"+",0,"inside",0,"ENSG00000248587","GDNF-AS1"
"531","13",112842405,112842405,1,"*",112690038,112887168,197131,"+",0,"inside",0,"ENSG00000068650","ATP11A"
"532","1",42658307,42658307,1,"*",42658335,42676758,18424,"+",27,"upstream",27,"ENSG00000171960","PPIH"
"533","2",157597889,157597889,1,"*",157526767,157628864,102098,"-",0,"inside",0,"ENSG00000123612","ACVR1C"
"534","19",13747709,13747709,1,"*",13731760,13763296,31537,"+",0,"inside",0,"ENSG00000104957","CCDC130"
"535","8",37697387,37697387,1,"*",37695782,37700019,4238,"+",0,"inside",0,"ENSG00000183779","ZNF703"
"536","1",209937653,209937653,1,"*",209900923,210171389,270467,"+",0,"inside",0,"ENSG00000143469","SYT14"
"537","5",7293042,7293042,1,"*",7289891,7326609,36719,"+",0,"inside",0,"ENSG00000251250",""
"538","11",65574791,65574791,1,"*",65576046,65592650,16605,"+",1254,"upstream",1254,"ENSG00000173442","EHBP1L1"
"539","5",131672418,131672418,1,"*",131641714,131797063,155350,"-",0,"inside",0,"ENSG00000217128","FNIP1"
"540","5",131672418,131672418,1,"*",131425891,131796983,371093,"-",0,"inside",0,"ENSG00000273217",""
"541","3",121545431,121545431,1,"*",121431431,121545988,114558,"-",0,"inside",0,"ENSG00000051341","POLQ"
"542","20",1226095,1226095,1,"*",1226044,1296421,70378,"+",0,"inside",0,"ENSG00000244588","RAD21L1"
"543","19",45815660,45815660,1,"*",45815410,45863194,47785,"-",0,"inside",0,"ENSG00000125755","SYMPK"
"544","19",45815660,45815660,1,"*",45795713,45815308,19596,"-",351,"upstream",351,"ENSG00000104941","RSPH6A"
"545","2",174025117,174025117,1,"*",174025280,174027163,1884,"+",162,"upstream",162,"ENSG00000260868","LINC01960"
"546","5",1882406,1882406,1,"*",1877413,1887236,9824,"-",0,"inside",0,"ENSG00000113430","IRX4"
"547","13",26557347,26557347,1,"*",26557683,26688948,131266,"+",335,"upstream",335,"ENSG00000132970","WASF3"
"548","19",55517516,55517516,1,"*",55488404,55519099,30696,"+",0,"inside",0,"ENSG00000179954","SSC5D"
"549","15",74812671,74812671,1,"*",74812716,74825757,13042,"+",44,"upstream",44,"ENSG00000140506","LMAN1L"
"550","1",36385594,36385594,1,"*",36339624,36385924,46301,"-",0,"inside",0,"ENSG00000196182","STK40"
"551","4",123774096,123774096,1,"*",123539026,123962698,423673,"+",0,"inside",0,"ENSG00000249464","LINC01091"
"552","1",159910537,159910537,1,"*",159910094,159910554,461,"-",0,"inside",0,"ENSG00000279430",""
"553","22",38794377,38794377,1,"*",38734725,38794143,59419,"-",233,"upstream",233,"ENSG00000100242","SUN2"
"554","22",38794377,38794377,1,"*",38778508,38794198,15691,"-",178,"upstream",178,"ENSG00000100246","DNAL4"
"555","16",89201632,89201632,1,"*",89195761,89201651,5891,"-",0,"inside",0,"ENSG00000259803","SLC22A31"
"556","16",47143692,47143692,1,"*",47077703,47143945,66243,"-",0,"inside",0,"ENSG00000171208","NETO2"
"557","16",47143692,47143692,1,"*",47144323,47162749,18427,"+",630,"upstream",630,"ENSG00000260281","ITFG1-AS1"
"558","12",116376497,116376497,1,"*",116368764,116389471,20708,"+",0,"inside",0,"ENSG00000258346",""
"559","10",14953958,14953958,1,"*",14897359,14954432,57074,"-",0,"inside",0,"ENSG00000152457","DCLRE1C"
"560","21",29940015,29940015,1,"*",29536933,29940033,403101,"-",0,"inside",0,"ENSG00000171189","GRIK1"
"561","4",82430300,82430300,1,"*",82430590,82461177,30588,"+",289,"upstream",289,"ENSG00000145293","ENOPH1"
"562","4",82430300,82430300,1,"*",82422565,82430462,7898,"-",0,"inside",0,"ENSG00000152795","HNRNPDL"
"563","1",154558206,154558206,1,"*",154548577,154559028,10452,"-",0,"inside",0,"ENSG00000160714","UBE2Q1"
"564","17",11558255,11558255,1,"*",11241213,11564063,322851,"+",0,"inside",0,"ENSG00000188803","SHISA6"
"565","17",48995545,48995545,1,"*",48995266,48997492,2227,"-",0,"inside",0,"ENSG00000250838",""
"566","11",626128,626128,1,"*",616577,626078,9502,"-",49,"upstream",49,"ENSG00000099834","CDHR5"
"567","11",430123,430123,1,"*",417933,442011,24079,"-",0,"inside",0,"ENSG00000185101","ANO9"
"568","12",107319639,107319639,1,"*",107318421,107659642,341222,"+",0,"inside",0,"ENSG00000151136","BTBD11"
"569","6",26199542,26199542,1,"*",26195595,26199293,3699,"-",248,"upstream",248,"ENSG00000282988",""
"570","6",26199542,26199542,1,"*",26198784,26199293,510,"-",248,"upstream",248,"ENSG00000196866","H2AC7"
"571","6",26199542,26199542,1,"*",26199520,26200715,1196,"+",0,"inside",0,"ENSG00000277224","H2BC7"
"572","12",57234871,57234871,1,"*",57229573,57234935,5363,"+",0,"inside",0,"ENSG00000182199","SHMT2"
"573","19",55087075,55087075,1,"*",55072020,55087923,15904,"+",0,"inside",0,"ENSG00000131037","EPS8L1"
"574","6",10400542,10400542,1,"*",10393186,10419659,26474,"-",0,"inside",0,"ENSG00000137203","TFAP2A"
"575","4",87031021,87031021,1,"*",86935002,87141039,206038,"+",0,"inside",0,"ENSG00000172493","AFF1"
"576","16",1549071,1549071,1,"*",1528688,1555580,26893,"+",0,"inside",0,"ENSG00000131634","TMEM204"
"577","16",1549071,1549071,1,"*",1510427,1612072,101646,"-",0,"inside",0,"ENSG00000187535","IFT140"
"578","19",855922,855922,1,"*",851014,856247,5234,"+",0,"inside",0,"ENSG00000197561","ELANE"
"579","10",101061913,101061913,1,"*",101060029,101061005,977,"-",907,"upstream",907,"ENSG00000273162",""
"580","10",101061913,101061913,1,"*",101061989,101068131,6143,"+",75,"upstream",75,"ENSG00000107821","KAZALD1"
"581","10",68407016,68407016,1,"*",68341107,68407294,66188,"-",0,"inside",0,"ENSG00000204130","RUFY2"
"582","16",27426579,27426579,1,"*",27402174,27452042,49869,"+",0,"inside",0,"ENSG00000103522","IL21R"
"583","4",107989409,107989409,1,"*",107863473,107989679,126207,"-",0,"inside",0,"ENSG00000245293","CYP2U1-AS1"
"584","4",107989409,107989409,1,"*",107989714,108035241,45528,"+",304,"upstream",304,"ENSG00000138796","HADH"
"585","19",47754698,47754698,1,"*",47745546,47757058,11513,"+",0,"inside",0,"ENSG00000105373","NOP53"
"586","19",47754698,47754698,1,"*",47755853,47755962,110,"+",1154,"upstream",1154,"ENSG00000221803","SNORD23"
"587","5",36876852,36876852,1,"*",36876769,37066413,189645,"+",0,"inside",0,"ENSG00000164190","NIPBL"
"588","5",36876852,36876852,1,"*",36864425,36876700,12276,"-",151,"upstream",151,"ENSG00000285967","NIPBL-DT"
"589","2",200787629,200787629,1,"*",200738608,200794239,55632,"+",0,"inside",0,"ENSG00000243478","AOX2P"
"590","2",200787629,200787629,1,"*",200780495,200812170,31676,"-",0,"inside",0,"ENSG00000230408","BZW1-AS1"
"591","12",120369513,120369513,1,"*",120341330,120369164,27835,"-",348,"upstream",348,"ENSG00000135097","MSI1"
"592","12",120369513,120369513,1,"*",120369440,120371688,2249,"+",0,"inside",0,"ENSG00000239881","RPS27P25"
"593","20",1329356,1329356,1,"*",1309909,1329139,19231,"-",216,"upstream",216,"ENSG00000125775","SDCBP2"
"594","20",1329356,1329356,1,"*",1317571,1393096,75526,"-",0,"inside",0,"ENSG00000274322",""
"595","20",1329356,1329356,1,"*",1325405,1378735,53331,"+",0,"inside",0,"ENSG00000234684","SDCBP2-AS1"
"596","3",52454021,52454021,1,"*",52451100,52454041,2942,"-",0,"inside",0,"ENSG00000114854","TNNC1"
"597","3",52454021,52454021,1,"*",52455118,52493068,37951,"+",1096,"upstream",1096,"ENSG00000010322","NISCH"
"598","10",133459837,133459837,1,"*",133453928,133523558,69631,"+",0,"inside",0,"ENSG00000214279","SCART1"
"599","2",73075576,73075576,1,"*",72942036,73075619,133584,"-",0,"inside",0,"ENSG00000144040","SFXN5"
"600","2",73075576,73075576,1,"*",73073382,73156721,83340,"-",0,"inside",0,"ENSG00000135631","RAB11FIP5"
"601","5",59894107,59894107,1,"*",58969038,60522120,1553083,"-",0,"inside",0,"ENSG00000113448","PDE4D"
"602","19",13001994,13001994,1,"*",12995475,13098796,103322,"+",0,"inside",0,"ENSG00000008441","NFIX"
"603","1",7704582,7704582,1,"*",6785454,7769706,984253,"+",0,"inside",0,"ENSG00000171735","CAMTA1"
"604","16",15055697,15055697,1,"*",14974591,15139339,164749,"+",0,"inside",0,"ENSG00000179889","PDXDC1"
"605","16",15055697,15055697,1,"*",15037854,15056079,18226,"-",0,"inside",0,"ENSG00000157045","NTAN1"
"606","2",130198113,130198113,1,"*",130191745,130198439,6695,"-",0,"inside",0,"ENSG00000152086","TUBA3E"
"607","9",92878084,92878084,1,"*",92809388,92888693,79306,"+",0,"inside",0,"ENSG00000288271",""
"608","9",92878084,92878084,1,"*",92844182,92878038,33857,"-",45,"upstream",45,"ENSG00000127081","ZNF484"
"609","2",162243615,162243615,1,"*",162170684,162245151,74468,"-",0,"inside",0,"ENSG00000078098","FAP"
"610","19",15457549,15457549,1,"*",15451624,15464544,12921,"-",0,"inside",0,"ENSG00000105122","RASAL3"
"611","1",175193211,175193211,1,"*",175156986,175192999,36014,"-",211,"upstream",211,"ENSG00000235750","KIAA0040"
"612","2",238157680,238157680,1,"*",238158970,238168900,9931,"+",1289,"upstream",1289,"ENSG00000178752","ERFE"
"613","20",63362075,63362075,1,"*",63343223,63378401,35179,"-",0,"inside",0,"ENSG00000101204","CHRNA4"
"614","20",63362075,63362075,1,"*",63359988,63371177,11190,"+",0,"inside",0,"ENSG00000203900",""
"615","6",99613628,99613628,1,"*",99606774,99615578,8805,"+",0,"inside",0,"ENSG00000112238","PRDM13"
"616","17",80023864,80023864,1,"*",79932343,80035872,103530,"-",0,"inside",0,"ENSG00000167291","TBC1D16"
"617","17",80023864,80023864,1,"*",80023894,80026107,2214,"+",29,"upstream",29,"ENSG00000261978",""
"618","1",85708538,85708538,1,"*",85649417,85708433,59017,"-",104,"upstream",104,"ENSG00000117174","ZNHIT6"
"619","7",102321656,102321656,1,"*",102285091,102321711,36621,"+",0,"inside",0,"ENSG00000160999","SH2B2"
"620","11",1748179,1748179,1,"*",1732406,1750595,18190,"-",0,"inside",0,"ENSG00000244242","IFITM10"
"621","11",1748179,1748179,1,"*",1734821,1763954,29134,"-",0,"inside",0,"ENSG00000250644",""
"622","5",67001150,67001150,1,"*",66596361,67169595,573235,"+",0,"inside",0,"ENSG00000069020","MAST4"
"623","12",109714328,109714328,1,"*",109713825,109770495,56671,"+",0,"inside",0,"ENSG00000139438","FAM222A"
"624","17",82667142,82667142,1,"*",82654973,82698698,43726,"-",0,"inside",0,"ENSG00000141542","RAB40B"
"625","6",131860681,131860681,1,"*",131808016,131895155,87140,"+",0,"inside",0,"ENSG00000197594","ENPP1"
"626","11",126283064,126283064,1,"*",126283065,126298845,15781,"+",0,"upstream",0,"ENSG00000150455","TIRAP"
"627","1",155295587,155295587,1,"*",155289293,155301438,12146,"-",0,"inside",0,"ENSG00000143627","PKLR"
"628","5",59035059,59035059,1,"*",58969038,60522120,1553083,"-",0,"inside",0,"ENSG00000113448","PDE4D"
"629","11",83573862,83573862,1,"*",83455012,85627922,2172911,"-",0,"inside",0,"ENSG00000150672","DLG2"
"630","4",103077134,103077134,1,"*",103019868,103085829,65962,"-",0,"inside",0,"ENSG00000164038","SLC9B2"
"631","19",860565,860565,1,"*",859664,863641,3978,"+",0,"inside",0,"ENSG00000197766","CFD"
"632","11",49558522,49558522,1,"*",49558546,49810419,251874,"+",23,"upstream",23,"ENSG00000205035",""
"633","19",51016837,51016837,1,"*",51012739,51020175,7437,"-",0,"inside",0,"ENSG00000129451","KLK10"
"634","17",40093099,40093099,1,"*",40092793,40100589,7797,"-",0,"inside",0,"ENSG00000126368","NR1D1"
"635","17",40093099,40093099,1,"*",40058290,40093867,35578,"+",0,"inside",0,"ENSG00000126351","THRA"
"636","7",29195170,29195170,1,"*",28995235,29195451,200217,"-",0,"inside",0,"ENSG00000106066","CPVL"
"637","7",29195170,29195170,1,"*",29191582,29194109,2528,"-",1060,"upstream",1060,"ENSG00000285081",""
"638","7",29195170,29195170,1,"*",29122340,29514667,392328,"+",0,"inside",0,"ENSG00000285162",""
"639","7",29195170,29195170,1,"*",29146569,29514328,367760,"+",0,"inside",0,"ENSG00000106069","CHN2"
"640","7",769441,769441,1,"*",726699,786475,59777,"+",0,"inside",0,"ENSG00000164818","DNAAF5"
"641","19",1555046,1555046,1,"*",1554672,1568325,13654,"-",0,"inside",0,"ENSG00000181588","MEX3D"
"642","16",2464930,2464930,1,"*",2460086,2464963,4878,"+",0,"inside",0,"ENSG00000162062","TEDC2"
"643","11",45665731,45665731,1,"*",45647689,45665622,17934,"-",108,"upstream",108,"ENSG00000175264","CHST1"
"644","4",26861750,26861750,1,"*",26859806,26860632,827,"-",1117,"upstream",1117,"ENSG00000240005","STIM2-AS1"
"645","4",26861750,26861750,1,"*",26857601,27025381,167781,"+",0,"inside",0,"ENSG00000109689","STIM2"
"646","17",41807793,41807793,1,"*",41801947,41812604,10658,"-",0,"inside",0,"ENSG00000141696","P3H4"
"647","3",149216054,149216054,1,"*",149162410,149221829,59420,"-",0,"inside",0,"ENSG00000047457","CP"
"648","8",9905523,9905523,1,"*",9899871,9906678,6808,"-",0,"inside",0,"ENSG00000253230","MIR124-1HG"
"649","7",159010029,159010029,1,"*",159006522,159030195,23674,"+",0,"inside",0,"ENSG00000231419","LINC00689"
"650","16",66802145,66802145,1,"*",66754640,66801620,46981,"-",524,"upstream",524,"ENSG00000249961","TERB1"
"651","2",95295955,95295955,1,"*",95297327,95386077,88751,"+",1371,"upstream",1371,"ENSG00000115041","KCNIP3"
"652","2",217905547,217905547,1,"*",217799588,218033982,234395,"-",0,"inside",0,"ENSG00000079308","TNS1"
"653","14",20684580,20684580,1,"*",20684560,20701216,16657,"+",0,"inside",0,"ENSG00000258818","RNASE4"
"654","14",20684580,20684580,1,"*",20684587,20700576,15990,"+",6,"upstream",6,"ENSG00000259171",""
"655","14",20684580,20684580,1,"*",20684177,20698971,14795,"+",0,"inside",0,"ENSG00000214274","ANG"
"656","7",27110412,27110412,1,"*",27107777,27134302,26526,"+",0,"inside",0,"ENSG00000253552","HOXA-AS2"
"657","7",27110412,27110412,1,"*",27106184,27152583,46400,"-",0,"inside",0,"ENSG00000105997","HOXA3"
"658","10",71658136,71658136,1,"*",71396920,71815947,419028,"+",0,"inside",0,"ENSG00000107736","CDH23"
"659","22",22224248,22224248,1,"*",22223187,22224566,1380,"-",0,"inside",0,"ENSG00000228050","TOP3BP1"
"660","20",43667474,43667474,1,"*",43667019,43716495,49477,"+",0,"inside",0,"ENSG00000101057","MYBL2"
"661","3",57165505,57165505,1,"*",57089982,57170306,80325,"-",0,"inside",0,"ENSG00000144730","IL17RD"
"662","5",82859932,82859932,1,"*",82848260,82859958,11699,"-",0,"inside",0,"ENSG00000281327","LINC01338"
"663","13",53200900,53200900,1,"*",53199981,53202753,2773,"+",0,"inside",0,"ENSG00000225510","PCDH8P1"
"664","6",11232892,11232892,1,"*",11183298,11382348,199051,"-",0,"inside",0,"ENSG00000111859","NEDD9"
"665","6",11232892,11232892,1,"*",11173452,11259099,85648,"+",0,"inside",0,"ENSG00000247925",""
"666","13",75481891,75481891,1,"*",75283503,75482169,198667,"-",0,"inside",0,"ENSG00000136111","TBC1D4"
"667","13",73913398,73913398,1,"*",73686089,74133929,447841,"-",0,"inside",0,"ENSG00000118922","KLF12"
"668","2",111494677,111494677,1,"*",111491272,111570974,79703,"+",0,"inside",0,"ENSG00000240350","SOCAR"
"669","2",111494677,111494677,1,"*",111006015,111523376,517362,"-",0,"inside",0,"ENSG00000172965","MIR4435-2HG"
"670","2",111494677,111494677,1,"*",111429324,111699033,269710,"-",0,"inside",0,"ENSG00000285016",""
"671","2",111494677,111494677,1,"*",111468810,111637967,169158,"+",0,"inside",0,"ENSG00000280878",""
"672","16",27626198,27626198,1,"*",27550133,27780369,230237,"+",0,"inside",0,"ENSG00000047578","KATNIP"
"673","19",44448490,44448490,1,"*",44392439,44448452,56014,"-",37,"upstream",37,"ENSG00000267188",""
"674","19",44448490,44448490,1,"*",44417519,44448578,31060,"-",0,"inside",0,"ENSG00000278318","ZNF229"
"675","11",46336012,46336012,1,"*",46332905,46380554,47650,"+",0,"inside",0,"ENSG00000149091","DGKZ"
"676","4",68182040,68182040,1,"*",68182292,68212470,30179,"+",251,"upstream",251,"ENSG00000250426","FTLP10"
"677","10",45428230,45428230,1,"*",45374176,45446119,71944,"+",0,"inside",0,"ENSG00000012779","ALOX5"
"678","17",50199855,50199855,1,"*",50184101,50201632,17532,"-",0,"inside",0,"ENSG00000108821","COL1A1"
"679","17",50199855,50199855,1,"*",50199876,50215922,16047,"+",20,"upstream",20,"ENSG00000249406",""
"680","2",74198622,74198622,1,"*",74186172,74217565,31394,"+",0,"inside",0,"ENSG00000065911","MTHFD2"
"681","2",74198622,74198622,1,"*",74196698,74198560,1863,"-",61,"upstream",61,"ENSG00000279070",""
"682","19",51022382,51022382,1,"*",51022216,51028039,5824,"-",0,"inside",0,"ENSG00000167757","KLK11"
"683","17",50345762,50345762,1,"*",50346126,50363138,17013,"+",363,"upstream",363,"ENSG00000015532","XYLT2"
"684","4",73069236,73069236,1,"*",73052362,73069755,17394,"-",0,"inside",0,"ENSG00000163626","COX18"
"685","1",152037235,152037235,1,"*",151994531,152042774,48244,"+",0,"inside",0,"ENSG00000229021",""
"686","1",152037235,152037235,1,"*",152032506,152047907,15402,"-",0,"inside",0,"ENSG00000163191","S100A11"
"687","2",100292175,100292175,1,"*",100271875,100322501,50627,"-",0,"inside",0,"ENSG00000170500","LONRF2"
"688","19",1423754,1423754,1,"*",1407569,1435687,28119,"+",0,"inside",0,"ENSG00000071626","DAZAP1"
"689","6",26017711,26017711,1,"*",26017032,26017787,756,"-",0,"inside",0,"ENSG00000124610","H1-1"
"690","17",82230010,82230010,1,"*",82217934,82261129,43196,"+",0,"inside",0,"ENSG00000141526","SLC16A3"
"691","20",63348081,63348081,1,"*",63343223,63378401,35179,"-",0,"inside",0,"ENSG00000101204","CHRNA4"
"692","16",62036315,62036315,1,"*",61647242,62037035,389794,"-",0,"inside",0,"ENSG00000150394","CDH8"
"693","16",46689176,46689176,1,"*",46689643,46698394,8752,"+",466,"upstream",466,"ENSG00000091651","ORC6"
"694","16",46689176,46689176,1,"*",46656132,46689518,33387,"-",0,"inside",0,"ENSG00000069329","VPS35"
"695","3",14124827,14124827,1,"*",14112077,14124870,12794,"-",0,"inside",0,"ENSG00000163528","CHCHD4"
"696","3",14124827,14124827,1,"*",14125015,14143680,18666,"+",187,"upstream",187,"ENSG00000170876","TMEM43"
"697","8",22275165,22275165,1,"*",22254576,22275162,20587,"-",2,"upstream",2,"ENSG00000254064",""
"698","8",22275165,22275165,1,"*",22275316,22357568,82253,"+",150,"upstream",150,"ENSG00000197181","PIWIL2"
"699","2",238128857,238128857,1,"*",238100340,238133287,32948,"+",0,"inside",0,"ENSG00000144488","ESPNL"
"700","4",75630593,75630593,1,"*",75576496,75630716,54221,"-",0,"inside",0,"ENSG00000138769","CDKL2"
"701","13",75538844,75538844,1,"*",75525214,75549439,24226,"-",0,"inside",0,"ENSG00000188243","COMMD6"
"702","16",8961669,8961669,1,"*",8892097,8975328,83232,"-",0,"inside",0,"ENSG00000187555","USP7"
"703","16",8961669,8961669,1,"*",8962706,8966990,4285,"+",1036,"upstream",1036,"ENSG00000260979","USP7-AS1"
"704","3",124094749,124094749,1,"*",124033369,124726325,692957,"+",0,"inside",0,"ENSG00000160145","KALRN"
"705","16",2008700,2008700,1,"*",1997654,2009821,12168,"-",0,"inside",0,"ENSG00000167962","ZNF598"
"706","16",2008700,2008700,1,"*",2009926,2020755,10830,"+",1225,"upstream",1225,"ENSG00000183971","NPW"
"707","17",38852945,38852945,1,"*",38847860,38853764,5905,"-",0,"inside",0,"ENSG00000125691","RPL23"
"708","17",38852945,38852945,1,"*",38851524,38851659,136,"-",1285,"upstream",1285,"ENSG00000252699","SNORA21B"
"709","17",38852945,38852945,1,"*",38852863,38852994,132,"-",0,"inside",0,"ENSG00000199293","SNORA21"
"710","17",41836100,41836100,1,"*",41825057,41836260,11204,"-",0,"inside",0,"ENSG00000141698","NT5C3B"
"711","17",41836100,41836100,1,"*",41835685,41848384,12700,"+",0,"inside",0,"ENSG00000161594","KLHL10"
"712","12",93678002,93678002,1,"*",93677375,93894840,217466,"+",0,"inside",0,"ENSG00000169372","CRADD"
"713","12",53218857,53218857,1,"*",53210567,53232980,22414,"-",0,"inside",0,"ENSG00000172819","RARG"
"714","20",31995035,31995035,1,"*",31968151,32003387,35237,"+",0,"inside",0,"ENSG00000260903","XKR7"
"715","17",1078490,1078490,1,"*",1003519,1229738,226220,"-",0,"inside",0,"ENSG00000159842","ABR"
"716","17",8079352,8079352,1,"*",8072636,8087716,15081,"-",0,"inside",0,"ENSG00000179477","ALOX12B"
"717","17",8079352,8079352,1,"*",8079482,8081565,2084,"+",129,"upstream",129,"ENSG00000214999",""
"718","1",25618023,25618023,1,"*",25616791,25786206,169416,"+",0,"inside",0,"ENSG00000117643","MAN1C1"
"719","8",144316230,144316230,1,"*",144314584,144326910,12327,"-",0,"inside",0,"ENSG00000185000","DGAT1"
"720","8",144316230,144316230,1,"*",144314590,144315138,549,"-",1091,"upstream",1091,"ENSG00000254690",""
"721","14",37595996,37595996,1,"*",37589552,37596059,6508,"-",0,"inside",0,"ENSG00000129514","FOXA1"
"722","14",37595996,37595996,1,"*",37595847,38041442,445596,"+",0,"inside",0,"ENSG00000139865","TTC6"
"723","7",27152437,27152437,1,"*",27128969,27152561,23593,"-",0,"inside",0,"ENSG00000273433",""
"724","7",27152437,27152437,1,"*",27129977,27155928,25952,"+",0,"inside",0,"ENSG00000254369","HOXA-AS3"
"725","7",27152437,27152437,1,"*",27147366,27152598,5233,"-",0,"inside",0,"ENSG00000272801",""
"726","7",27152437,27152437,1,"*",27106184,27152583,46400,"-",0,"inside",0,"ENSG00000105997","HOXA3"
"727","3",18443919,18443919,1,"*",17157162,18444817,1287656,"-",0,"inside",0,"ENSG00000131374","TBC1D5"
"728","3",18443919,18443919,1,"*",18345377,18445588,100212,"-",0,"inside",0,"ENSG00000182568","SATB1"
"729","3",18443919,18443919,1,"*",18445024,18923280,478257,"+",1104,"upstream",1104,"ENSG00000228956","SATB1-AS1"
"730","6",100458809,100458809,1,"*",100385009,100464921,79913,"-",0,"inside",0,"ENSG00000112246","SIM1"
"731","2",44291791,44291791,1,"*",44275458,44321494,46037,"+",0,"inside",0,"ENSG00000138079","SLC3A1"
"732","2",44291791,44291791,1,"*",44168851,44320310,151460,"+",0,"inside",0,"ENSG00000285542",""
"733","2",63046805,63046805,1,"*",62957326,63048640,91315,"-",0,"inside",0,"ENSG00000231609",""
